mdomid	ogsid
LOC101898605_XP_005182894.1	23858
LOC101896472_XP_005187918.1	16092
LOC101887404_XP_005185287.1	5333.2
LOC101898589_XP_005177757.1	13673
LOC101890645_XP_005179723.1	21408
LOC101892606_XP_005179555.1	22779
LOC101893571_XP_005178411.1	24110
LOC101898849_XP_005189222.1	1908
LOC101894093_XP_005181404.1	1894
LOC101897075_XP_005191295.1	4938
LOC101896655_XP_005188270.1	12190
LOC101899097_XP_005175478.1	10824
LOC101893942_XP_005188254.1	11848
LOC101887759_XP_005188991.1	500
LOC101888113_XP_005178725.1	6962
LOC101888303_XP_005182480.1	12089
LOC101897113_XP_005185590.1	6026
LOC101898109_XP_005191301.1	17614
LOC101893131_XP_005179900.1	23188
LOC101891949_XP_005189330.1	3547.2
LOC101897949_XP_005177226.1	1236
LOC101892739_XP_005187048.1	3219
LOC101897754_XP_005184437.1	21910
LOC101889016_XP_005187027.1	25956
LOC101898608_XP_005183914.1	15450
LOC101899134_XP_005185438.1	18176.1
LOC101889431_XP_005187113.1	9426
LOC101894849_XP_005177810.1	5341
LOC101895144_XP_005184422.1	4335
LOC101894058_XP_005189512.1	11875
LOC101897039_XP_005180365.1	19275
LOC101891462_XP_005182078.1	7348
LOC101893359_XP_005182332.1	943
LOC101893920_XP_005181479.1	3893
LOC101887611_XP_005176167.1	5121
LOC101890126_XP_005176183.1	10766
LOC101898150_XP_005185920.1	26759
LOC101898299_XP_005178350.1	5603
LOC101891060_XP_005184314.1	16944
LOC101888973_XP_005190278.1	10766
LOC101899801_XP_005182726.1	8179.1
LOC101899997_XP_005190903.1	9259.2
LOC101895589_XP_005176665.1	9805
LOC101894699_XP_005180261.1	7625
LOC101899283_XP_005178530.1	6099
LOC101887586_XP_005187102.1	13319
LOC101888845_XP_005189312.1	21625
LOC101899542_XP_005186094.1	14433
LOC101889434_XP_005187703.1	1625
LOC101896098_XP_005191200.1	15260
LOC101888589_XP_005182834.1	9801
LOC101897059_XP_005185991.1	7591
LOC101893843_XP_005177282.1	23835
LOC101890869_XP_005177453.1	10337
LOC101889914_XP_005178476.1	2206
LOC101898030_XP_005186592.1	14187
LOC101900745_XP_005188295.1	26769
LOC101895413_XP_005178159.1	6664
LOC101887361_XP_005189866.1	26491
LOC101899341_XP_005177923.1	7203
LOC101895993_XP_005176841.1	24382
LOC101897190_XP_005189839.1	9192
LOC101888836_XP_005186029.1	4023
LOC101901248_XP_005181527.1	641
LOC101895702_XP_005177742.1	3365
LOC101898227_XP_005191704.1	14943.1
LOC101890256_XP_005184963.1	957.2
LOC101896561_XP_005178514.1	5006
LOC101897689_XP_005185594.1	11422
LOC101887296_XP_005185794.1	18696
LOC101897728_XP_005176852.1	19791
LOC101892461_XP_005189333.1	27372
LOC101893836_XP_005174805.1	5502
LOC101891162_XP_005178134.1	26896.2
LOC101892398_XP_005185963.1	1202
LOC101892037_XP_005178929.1	10626
LOC101893316_XP_005185894.1	237
LOC101887668_XP_005178375.1	7482
LOC101893574_XP_005179202.1	21741
LOC101901184_XP_005180123.1	5805
LOC101892821_XP_005191910.1	25723.1
LOC101898406_XP_005175235.1	9974.1
LOC101889394_XP_005175920.1	3372
LOC101892900_XP_005180781.1	11462
LOC101900604_XP_005184009.1	21052
LOC101891295_XP_005185473.1	1298
LOC101900833_XP_005179783.1	7218.1
LOC101901628_XP_005181266.1	16795
LOC101899227_XP_005181163.1	10152
LOC101895479_XP_005182786.1	4013
LOC101901560_XP_005176786.1	26759
LOC101896515_XP_005180984.1	13493
LOC101894170_XP_005185973.1	11763
LOC101895229_XP_005192084.1	19577
LOC101889247_XP_005185547.1	4691
LOC101892768_XP_005175598.1	15453
LOC101899073_XP_005186598.1	10766
LOC101899215_XP_005175892.1	12262
LOC101888190_XP_005184111.1	21734
LOC101889448_XP_005191813.1	15460.2
LOC101897405_XP_005182356.1	22123.1
LOC101894618_XP_005189986.1	25135
LOC101894548_XP_005184151.1	4021
LOC101897286_XP_005182119.1	15782
LOC101891358_XP_005186298.1	14849
LOC101899212_XP_005175241.1	25691
LOC101891873_XP_005183530.1	14503
LOC101900093_XP_005184777.1	9192
LOC101898638_XP_005177133.1	8226
LOC101889682_XP_005179628.1	4289
LOC101895433_XP_005185981.1	18084
LOC101889068_XP_005183691.1	21554
LOC101897204_XP_005175306.1	1314
LOC101891430_XP_005191014.1	761.2.2
LOC101898554_XP_005186169.1	17098.1
LOC101895938_XP_005175957.1	11556
LOC101887267_XP_005177056.1	8915
LOC101893516_XP_005178938.1	9585
LOC101901506_XP_005176345.1	11877
LOC101899459_XP_005178095.1	2204.1
LOC101894903_XP_005178156.1	9992
LOC101895593_XP_005178422.1	12643
LOC101900024_XP_005181348.1	19080
LOC101901672_XP_005176875.1	14440
LOC101895488_XP_005184918.1	17985
LOC101890734_XP_005191423.1	13761
LOC101887490_XP_005177432.1	13016
LOC101894949_XP_005190796.1	21253
LOC101894773_XP_005188950.1	2333
LOC101895134_XP_005180710.1	14173.2
LOC101901395_XP_005176251.1	21358
LOC101889956_XP_005191816.1	3022
LOC101891347_XP_005182762.1	26493
LOC101900976_XP_005187514.1	25398
LOC101901122_XP_005175328.1	23208
LOC101891289_XP_005183122.1	12885
LOC101900327_XP_005184453.1	10016
LOC101894543_XP_005182962.1	13974
PASA1_gene_42_PASA1_model_43	19034
LOC101901488_XP_005188819.1	3001
LOC101892500_XP_005184139.1	6850
LOC101895700_XP_005177569.1	4533
LOC101898752_XP_005175617.1	6169
LOC101895223_XP_005191196.1	24260
LOC101897862_XP_005185768.1	17029
LOC101887655_XP_005174851.1	9672.1
LOC101889701_XP_005183942.1	5489
LOC101890861_XP_005191974.1	25316
LOC101889304_XP_005184118.1	13676
LOC101895648_XP_005178866.1	23870
LOC101899145_XP_005188811.1	24224.1.1
LOC101897347_XP_005184676.1	4474
LOC101900161_XP_005187004.1	13412
LOC101890020_XP_005177623.1	8173
LOC101895146_XP_005184835.1	25733
LOC101892096_XP_005180776.1	22692
LOC101893552_XP_005190946.1	2069
LOC101887563_XP_005179957.1	800.2
LOC101900758_XP_005191229.1	4379
LOC101893294_XP_005176108.1	1948
LOC101898784_XP_005183915.1	25705
LOC101894691_XP_005178071.1	2997
LOC101891834_XP_005188157.1	27040
LOC101899504_XP_005192100.1	24733
LOC101891559_XP_005192062.1	10456
LOC101901065_XP_005177051.1	13916
LOC101895757_XP_005192087.1	6947
LOC101887939_XP_005177695.1	3142
LOC101895179_XP_005177566.1	8637
LOC101890021_XP_005177707.1	5386
LOC101891688_XP_005176640.1	11307
LOC101888957_XP_005187284.1	21818
LOC101894300_XP_005191758.1	25613
LOC101899289_XP_005179689.1	25572
LOC101891033_XP_005190856.1	17723
LOC101888423_XP_005182833.1	18842
LOC101895300_XP_005179915.1	10202
LOC101889655_XP_005188585.1	1422
LOC101888960_XP_005188046.1	10384.2.1.1.2.1.1.1.1.2
LOC101887615_XP_005179073.1	3808
LOC101892202_XP_005176726.1	5372
LOC101901652_XP_005189626.1	2922
LOC101895073_XP_005180621.1	13805
LOC101899348_XP_005180464.1	14249
LOC101890228_XP_005175113.1	24980
LOC101897765_XP_005187413.1	7494
LOC101901130_XP_005178027.1	13658
LOC101898397_XP_005191134.1	19369
LOC101900703_XP_005175824.1	25063
LOC101896691_XP_005179923.1	20860
LOC101896860_XP_005176584.1	5434
LOC101891179_XP_005182849.1	11127
LOC101893678_XP_005177281.1	16418
LOC101899217_XP_005177317.1	10503
LOC101890814_XP_005177963.1	5060
LOC101896410_XP_005186499.1	12219
LOC101896478_XP_005188626.1	23510
LOC101898315_XP_005182539.1	27220
LOC101900272_XP_005185782.1	6104
LOC101893056_XP_005175446.1	22957
LOC101890899_XP_005187712.1	24464
LOC101893582_XP_005181308.1	9475
LOC101895113_XP_005191996.1	8535
LOC101891537_XP_005187299.1	6164
LOC101887373_XP_005175569.1	820
LOC101896036_XP_005191122.1	10411
PASA1_gene_53_PASA1_model_54	14736
LOC101900617_XP_005187512.1	14504
LOC101887878_XP_005175635.1	11607
LOC101890628_XP_005175036.1	17437.2
LOC101891563_XP_005175651.1	20001.1.2
LOC101901341_XP_005176162.1	18356
LOC101900862_XP_005187181.1	17158
LOC101900493_XP_005182816.1	17979
LOC101891866_XP_005179983.1	14788
LOC101901425_XP_005184872.1	2560
LOC101889912_XP_005178043.1	2203
LOC101898066_XP_005177829.1	12879.2
LOC101888873_XP_005178644.1	18348
LOC101893815_XP_005184740.1	18739
LOC101892034_XP_005178139.1	10685
LOC101887319_XP_005176615.1	734
LOC101890406_XP_005176715.1	23242
LOC101894198_XP_005178857.1	25767
LOC101887884_XP_005176880.1	10615
LOC101893478_XP_005182773.1	2132
LOC101888164_XP_005175337.1	7814
LOC101894850_XP_005177896.1	641
LOC101891343_XP_005180865.1	25331
LOC101891139_XP_005189966.1	2902
LOC101896109_XP_005178163.1	21901
LOC101893492_XP_005187727.1	10701
LOC101890233_XP_005176714.1	12349
LOC101889181_XP_005182393.1	24732
LOC101900830_XP_005179329.1	23401
LOC101901290_XP_005176611.1	2889
LOC101898240_XP_005176855.1	18412
LOC101888467_XP_005179797.1	4687
LOC101893533_XP_005184054.1	14813
LOC101894610_XP_005188172.1	20527.2
LOC101888107_XP_005176171.1	17375
LOC101895246_XP_005180622.1	17820.2
LOC101896147_XP_005175676.1	8013
LOC101887574_XP_005182382.1	7824
LOC101892146_XP_005180069.1	22123.1
LOC101898467_XP_005178010.1	4119
LOC101889339_XP_005176800.1	4047
LOC101892586_XP_005190527.1	26436
LOC101900780_XP_005178806.1	19220
LOC101893035_XP_005187308.1	17682
LOC101899584_XP_005184090.1	20358
LOC101888101_XP_005191723.1	9462
LOC101889694_XP_005182755.1	18165
LOC101892813_XP_005188334.1	11564
LOC101894511_XP_005189669.1	713
LOC101889642_XP_005184630.1	9710
LOC101895918_XP_005186904.1	8062
LOC101894456_XP_005190300.1	26831.1.1
LOC101890868_XP_005177080.1	13522.1.1.2
LOC101897239_XP_005186419.1	9933
LOC101891257_XP_005191261.1	16052
LOC101892056_XP_005186793.1	8941
LOC101895588_XP_005176124.1	2204.1
LOC101898401_XP_005191705.1	26089
LOC101898353_XP_005178610.1	18178
LOC101887400_XP_005182917.1	21070
LOC101889421_XP_005185548.1	26970
LOC101894748_XP_005180529.1	14467
LOC101897340_XP_005181239.1	25194.1
LOC101891900_XP_005190938.1	5222
LOC101896623_XP_005178253.1	1336
LOC101897366_XP_005189603.1	2204.2
LOC101890829_XP_005182407.1	14111
LOC101898845_XP_005188015.1	11382
LOC101891083_XP_005190933.1	14351
LOC101897586_XP_005185680.1	9401.1
LOC101892065_XP_005189018.1	2902
LOC101899793_XP_005180467.1	23121
LOC101896325_XP_005177397.1	22187
LOC101894120_XP_005189736.1	4089
LOC101893264_XP_005186800.1	18126
LOC101900994_XP_005175485.1	23841.1
LOC101891117_XP_005183121.1	4639
LOC101888689_XP_005176705.1	4501.1.2
LOC101899171_XP_005180559.1	6992
LOC101889820_XP_005185301.1	528
LOC101889768_XP_005187535.1	1428
LOC101896045_XP_005176579.1	12059
LOC101893970_XP_005180345.1	13522.1.1.1
LOC101892700_XP_005191524.1	20086
LOC101895802_XP_005190546.1	22197
LOC101891723_XP_005190140.1	428.1.2.1.2
LOC101893199_XP_005182596.1	10032.1
LOC101889120_XP_005181280.1	11992
LOC101900608_XP_005184780.1	22419
LOC101900330_XP_005185696.1	19350
LOC101893589_XP_005183389.1	13687
LOC101888664_XP_005187869.1	21801
LOC101896253_XP_005189913.1	6133
LOC101899625_XP_005180379.1	942
LOC101893481_XP_005183964.1	1968
LOC101901074_XP_005179608.1	25735
LOC101889172_XP_005180225.1	25403
LOC101891711_XP_005186548.1	20638
LOC101900914_XP_005185449.1	5793
LOC101897309_XP_005189046.1	3086
LOC101890601_XP_005184965.1	27234.1
LOC101899378_XP_005188469.1	10615
LOC101897329_XP_005177222.1	7366
LOC101887356_XP_005188303.1	12855
LOC101898604_XP_005182805.1	18565
LOC101889887_XP_005189318.1	17024
LOC101888793_XP_005190125.1	19085
LOC101893385_XP_005190065.1	22437
LOC101892671_XP_005183299.1	20172
LOC101899732_XP_005178447.1	2542
LOC101898506_XP_005186919.1	18693
LOC101899141_XP_005187844.1	430
LOC101899309_XP_005186258.1	17028
LOC101897394_XP_005178876.1	27490
LOC101892244_XP_005190217.1	11878
LOC101890144_XP_005182843.1	13089
LOC101891976_XP_005180692.1	17765
LOC101898847_XP_005188887.1	18752
LOC101899785_XP_005177926.1	3165
LOC101898720_XP_005184929.1	12121
LOC101893175_XP_005177002.1	20096
LOC101893190_XP_005180075.1	3474
LOC101895348_XP_005176575.1	12059
LOC101897427_XP_005189278.1	20417
LOC101890753_XP_005178481.1	8033
LOC101897575_XP_005183654.1	546
LOC101895054_XP_005191763.1	6721
LOC101889669_XP_005175644.1	4874
LOC101887454_XP_005183354.1	17024
LOC101887221_XP_005180127.1	7529
LOC101898131_XP_005180019.1	26534
LOC101894133_XP_005175288.1	17120
LOC101890713_XP_005184037.1	18761
LOC101900204_XP_005183582.1	25162
LOC101899601_XP_005188730.1	11070
LOC101892335_XP_005184645.1	18892
LOC101900995_XP_005175563.1	5161
LOC101894911_XP_005180530.1	11848
LOC101892504_XP_005184976.1	20527.2
LOC101887475_XP_005191326.1	22162
LOC101899823_XP_005188979.1	6636
LOC101891193_XP_005187973.1	25980
LOC101896900_XP_005189448.1	19739
LOC101890308_XP_005180232.1	22454
LOC101893558_XP_005191915.1	5142
LOC101891720_XP_005189016.1	16133
LOC101898697_XP_005192250.1	14408
LOC101895197_XP_005181921.1	3503
LOC101894436_XP_005185323.1	26076
LOC101888816_XP_005180223.1	18916
LOC101896247_XP_005188181.1	9579
LOC101900268_XP_005184693.1	23352
LOC101890517_XP_005174784.1	16945
LOC101896479_XP_005188712.1	3515.2
LOC101892167_XP_005184644.1	20011
LOC101900189_XP_005179859.1	5267
LOC101893943_XP_005188697.1	4874
LOC101891787_XP_005175593.1	22928
LOC101897948_XP_005177129.1	8364
LOC101887650_XP_005191327.1	14654
LOC101899372_XP_005186745.1	8249
LOC101893122_XP_005176107.1	3689
LOC101895544_XP_005181751.1	25523
LOC101893941_XP_005188168.1	18452
LOC101896384_XP_005178339.1	8268
LOC101893803_XP_005182167.1	711.2
LOC101889608_XP_005190130.1	6862
LOC101889644_XP_005184802.1	24888
LOC101900766_XP_005175326.1	24756.1.1
LOC101901669_XP_005176346.1	8798
LOC101893557_XP_005191824.1	25164
LOC101887919_XP_005188131.1	1738
LOC101897479_XP_005188965.1	21107
LOC101900467_XP_005177325.1	17282
LOC101897008_XP_005188629.1	19831.1.2.1
LOC101896455_XP_005181499.1	8875
LOC101893387_XP_005190786.1	19111
LOC101900444_XP_005187941.1	26436
LOC101893577_XP_005179561.1	25617
LOC101888697_XP_005180756.1	13028
LOC101897674_XP_005178698.1	22207
LOC101897215_XP_005179492.1	537
LOC101890049_XP_005187452.1	21809
LOC101892286_XP_005187045.1	10264
LOC101890425_XP_005182580.1	21868
LOC101888480_XP_005183103.1	20397
LOC101895206_XP_005185167.1	10991
LOC101899410_XP_005182458.1	18869
LOC101901445_XP_005192188.1	5297
LOC101897729_XP_005177405.1	22611
LOC101895546_XP_005182435.1	22162
LOC101890738_XP_005174872.1	15199
LOC101889130_XP_005185219.1	4469
LOC101900295_XP_005175481.1	10623
LOC101891956_XP_005192139.1	20760
LOC101897863_XP_005185996.1	4172
LOC101901064_XP_005176961.1	25956
LOC101895203_XP_005183146.1	9312
LOC101889935_XP_005186289.1	1560
LOC101894536_XP_005179026.1	11112
LOC101898117_XP_005177583.1	17850
LOC101887462_XP_005185456.1	20060
LOC101901361_XP_005183002.1	4187
LOC101901518_XP_005180038.1	7187
LOC101895992_XP_005176488.1	25416
LOC101895195_XP_005181749.1	21098
LOC101898817_XP_005179852.1	6430
LOC101894006_XP_005190947.1	26893
LOC101888858_XP_005192199.1	23466
LOC101890685_XP_005190688.1	24853
LOC101900019_XP_005180203.1	16793.1
LOC101889235_XP_005181887.1	12499
LOC101893595_XP_005185895.1	22132
LOC101892469_XP_005191908.1	23083
LOC101895513_XP_005192234.1	14413.1.1
LOC101890238_XP_005178478.1	8033
LOC101888223_XP_005191410.1	311
LOC101891619_XP_005175723.1	27443
LOC101890863_XP_005175117.1	9192
LOC101899257_XP_005189542.1	5137.1
LOC101898008_XP_005178608.1	5530
LOC101887201_XP_005175702.1	172
LOC101898738_XP_005189459.1	761.2.2
LOC101899548_XP_005187506.1	14504
LOC101897141_XP_005191849.1	19558
LOC101895386_XP_005186901.1	6435
LOC101893701_XP_005184055.1	6212.1.1
LOC101896328_XP_005177745.1	13159
LOC101889900_XP_005174780.1	19811
LOC101892478_XP_005178491.1	14504
LOC101901347_XP_005177772.1	25064
LOC101895641_XP_005175871.1	16456.2
LOC101887263_XP_005175095.1	6435
LOC101896431_XP_005191931.1	11473
LOC101897969_XP_005182981.1	9326
LOC101893447_XP_005189898.1	13638
LOC101899100_XP_005176057.1	21703
LOC101888324_XP_005189635.1	7262
LOC101887422_XP_005189946.1	2036.2
LOC101898024_XP_005185094.1	26759
LOC101900798_XP_005186518.1	1550
LOC101895147_XP_005185077.1	13058
LOC101894961_XP_005175867.1	1007
LOC101891477_XP_005186700.1	10384.1
LOC101895191_XP_005180264.1	16667
LOC101895438_XP_005187997.1	17643
LOC101893043_XP_005189663.1	8939.1.2
LOC101894789_XP_005174976.1	1911
LOC101899429_XP_005187345.1	2361
LOC101899315_XP_005187845.1	19035
LOC101889787_XP_005175999.1	18614
LOC101892585_XP_005190290.1	3211
LOC101901302_XP_005180926.1	27384
LOC101887849_XP_005185121.1	3648
LOC101894580_XP_005179299.1	16038
LOC101895768_XP_005178687.1	18579
LOC101898215_XP_005189368.1	19020
LOC101897809_XP_005183329.1	2761
LOC101887788_XP_005181017.1	6114
LOC101888299_XP_005180935.1	11434
LOC101892522_XP_005189974.1	2902
LOC101893585_XP_005181822.1	2876
LOC101900307_XP_005178275.1	2680.1
LOC101901602_XP_005189301.1	17806
LOC101899705_XP_005187260.1	15710.2
LOC101889034_XP_005192124.1	1532
LOC101897722_XP_005175884.1	17774
LOC101888073_XP_005183513.1	21479
LOC101899769_XP_005190977.1	4953
LOC101901452_XP_005177849.1	17459
LOC101891214_XP_005178050.1	17758
LOC101890942_XP_005183028.1	22726
LOC101894347_XP_005189196.1	21554
LOC101899195_XP_005187503.1	13448
LOC101893735_XP_005176474.1	4194
LOC101892856_XP_005184647.1	2270
LOC101899799_XP_005182370.1	76
LOC101890145_XP_005183284.1	20401
LOC101899502_XP_005191477.1	22165
LOC101888203_XP_005186614.1	26625
LOC101897946_XP_005176500.1	10881
LOC101893978_XP_005182248.1	5382
LOC101890958_XP_005187884.1	1785.2
LOC101891014_XP_005185140.1	23860
LOC101893892_XP_005191681.1	17614
LOC101894435_XP_005184910.1	19894
LOC101893232_XP_005175049.1	6091
LOC101887383_XP_005177776.1	26436
LOC101896428_XP_005191456.1	9706
LOC101889113_XP_005178824.1	5818
LOC101893650_XP_005184739.1	13354
LOC101896399_XP_005184343.1	18475
LOC101894037_XP_005184148.1	11846
LOC101891135_XP_005188325.1	22181
LOC101899199_XP_005188889.1	22630
LOC101891138_XP_005189802.1	21372
LOC101899310_XP_005186680.1	21158
LOC101900382_XP_005183845.1	6219
LOC101889824_XP_005186625.1	10235
LOC101898656_XP_005181854.1	2787
LOC101895188_XP_005179212.1	23221
LOC101899496_XP_005188977.1	5753.2.2
LOC101888891_XP_005185464.1	27227
LOC101893465_XP_005177197.1	11342
LOC101887827_XP_005175336.1	25673
LOC101894964_XP_005177478.1	20329
LOC101890336_XP_005188232.1	4300
LOC101893326_XP_005189190.1	20912
LOC101901547_XP_005190337.1	24584
LOC101894153_XP_005181312.1	17169
LOC101901594_XP_005186938.1	13537.2
LOC101892211_XP_005179010.1	18967
LOC101898424_XP_005180284.1	9408
LOC101890164_XP_005188759.1	19225
LOC101888949_XP_005185128.1	11249
LOC101895736_XP_005186238.1	24347
LOC101888520_XP_005180046.1	3338
LOC101888797_XP_005191725.1	24707.2
LOC101887753_XP_005187693.1	15364
LOC101891221_XP_005179979.1	13679
LOC101887786_XP_005180580.1	11054
LOC101889939_XP_005187116.1	22742
LOC101893153_XP_005186136.1	13198
LOC101896694_XP_005180805.1	18745
LOC101896286_XP_005182263.1	20965
LOC101900256_XP_005180294.1	8858
LOC101897697_XP_005187494.1	19399
LOC101888995_XP_005180491.1	16257
LOC101887382_XP_005177521.1	21494
LOC101895551_XP_005183817.1	11872
LOC101895969_XP_005188874.1	19783
LOC101897299_XP_005185915.1	16665
LOC101896130_XP_005188267.1	22123.1
LOC101892141_XP_005178664.1	15554.1
LOC101896236_XP_005186157.1	22077
LOC101888108_XP_005176793.1	1332
LOC101896336_XP_005181326.1	26780
LOC101891774_XP_005187717.1	779
LOC101889220_XP_005176708.1	7015
LOC101891752_XP_005182243.1	24888
LOC101895579_XP_005191542.1	22473
LOC101901468_XP_005182557.1	19840
LOC101892428_XP_005175935.1	5355
LOC101888021_XP_005186528.1	5049
LOC101893352_XP_005180252.1	4119
LOC101891635_XP_005180690.1	16882
LOC101889814_XP_005184306.1	18795
LOC101888359_XP_005183596.1	5366
LOC101899423_XP_005185605.1	16166
LOC101892220_XP_005184495.1	1564
LOC101893846_XP_005178066.1	18139
LOC101901040_XP_005188121.1	9273
LOC101895291_XP_005175672.1	16132
LOC101887727_XP_005178463.1	12911
LOC101887288_XP_005183932.1	20696
LOC101894210_XP_005183967.1	14438
LOC101899192_XP_005186744.1	10766
LOC101891512_XP_005178309.1	16632
LOC101892496_XP_005183382.1	23130
LOC101901075_XP_005180209.1	14332
LOC101888867_XP_005176624.1	10623
LOC101895805_XP_005191621.1	22930
LOC101901541_XP_005188482.1	8939.1.1
LOC101899890_XP_005190258.1	15143
LOC101888761_XP_005181278.1	19933
LOC101890474_XP_005178130.1	26896.2
LOC101900424_XP_005182464.1	25677
LOC101890961_XP_005188324.1	6867
LOC101898062_XP_005177407.1	4980.2
LOC101900553_XP_005183584.1	10005
LOC101896634_XP_005181235.1	19550
LOC101888802_XP_005176175.1	5516
LOC101901657_XP_005190836.1	20170.2
LOC101896020_XP_005185332.1	14038
LOC101899187_XP_005185856.1	9553
LOC101895307_XP_005182012.1	16260
LOC101898190_XP_005182027.1	2210
LOC101897256_XP_005174820.1	20640
LOC101895711_XP_005179574.1	17722
LOC101888275_XP_005189482.1	20095
LOC101897231_XP_005184348.1	5259
LOC101896397_XP_005183405.1	8736
LOC101899344_XP_005179855.1	15504
LOC101892271_XP_005182246.1	6181
LOC101899331_XP_005174924.1	17035
LOC101896956_XP_005190090.1	9757
LOC101890180_XP_005177539.1	8309
LOC101891666_XP_005188420.1	17315
LOC101891804_XP_005180691.1	17235
LOC101898303_XP_005179318.1	4529
LOC101895367_XP_005181576.1	26970
LOC101896920_XP_005179841.1	1627
LOC101888903_XP_005187613.1	7363.1
LOC101895469_XP_005179916.1	13615
LOC101888961_XP_005188137.1	15388
LOC101887270_XP_005179071.1	13522.1.1.2
