dmelid	ogsid
FBgn0004646_FBpp0306903	11877
FBgn0040674_FBpp0307643	9361
FBgn0267433_FBpp0312367	26648.1.1.1.1.1.1.1
FBgn0053002_FBpp0307134	8885
FBgn0030536_FBpp0073685	16404
FBgn0038690_FBpp0083158	11929
FBgn0038203_FBpp0082351	25353
FBgn0004589_FBpp0075324	9128
FBgn0036684_FBpp0302831	19314
FBgn0047330_FBpp0073211	20723
FBgn0039190_FBpp0084011	11409
FBgn0263748_FBpp0302543	18207
FBgn0263051_FBpp0297827	25592
FBgn0037090_FBpp0078010	9495.1.2
FBgn0038498_FBpp0082894	5137.2
FBgn0000455_FBpp0311237	26907
FBgn0040298_FBpp0076824	6367
FBgn0263025_FBpp0297777	21027
FBgn0030791_FBpp0074128	14669
FBgn0031228_FBpp0303492	15846
FBgn0051438_FBpp0083489	20431
FBgn0032632_FBpp0080523	2942
FBgn0035754_FBpp0076599	25991
FBgn0053530_FBpp0292143	10179
FBgn0035964_FBpp0099973	2129
FBgn0030158_FBpp0071324	3237
FBgn0030826_FBpp0074176	22306
FBgn0083945_FBpp0289652	16779
FBgn0085414_FBpp0289780	10337
FBgn0013720_FBpp0070245	8173
FBgn0029915_FBpp0311823	15528
FBgn0085407_FBpp0111523	15973
FBgn0085395_FBpp0300390	14043
FBgn0031279_FBpp0077672	1296
FBgn0034906_FBpp0309936	23332
FBgn0033149_FBpp0088116	18546
FBgn0033250_FBpp0293292	18038
FBgn0031929_FBpp0079139	711.2
FBgn0034849_FBpp0302898	1152
FBgn0001079_FBpp0074373	20749
FBgn0015279_FBpp0306705	22161
FBgn0262478_FBpp0293356	18899
FBgn0011288_FBpp0110435	11634
FBgn0031372_FBpp0077559	14551
FBgn0037778_FBpp0081651	3001
FBgn0036936_FBpp0074587	3546
FBgn0051803_FBpp0080563	12659
FBgn0058006_FBpp0110565	199
FBgn0004101_FBpp0072178	13620
FBgn0030058_FBpp0303873	16851.1
FBgn0034218_FBpp0086074	14083
FBgn0259817_FBpp0289382	6269
FBgn0030846_FBpp0307239	10402
FBgn0033403_FBpp0087641	21205
FBgn0011293_FBpp0075050	26277.1.2
FBgn0052069_FBpp0075970	9489
FBgn0263747_FBpp0302542	27363
FBgn0024997_FBpp0070458	17363
FBgn0032198_FBpp0079542	10016
FBgn0263400_FBpp0301131	6455
FBgn0019686_FBpp0080860	21123
FBgn0035244_FBpp0072637	544
FBgn0031662_FBpp0078636	15478
FBgn0038437_FBpp0082759	20119
FBgn0263977_FBpp0311388	5737
FBgn0030092_FBpp0071283	10611
FBgn0051453_FBpp0308430	1057
FBgn0027494_FBpp0084564	10252
FBgn0051051_FBpp0307964	1306
FBgn0051424_FBpp0307909	6862
FBgn0034948_FBpp0072113	25439
FBgn0000045_FBpp0078131	1305
FBgn0085426_FBpp0309683	15225
FBgn0013717_FBpp0288698	4437
FBgn0030999_FBpp0074443	2939
FBgn0032358_FBpp0079801	22880
FBgn0260399_FBpp0083089	17292
FBgn0001250_FBpp0074131	14185.2
FBgn0015038_FBpp0088127	26436
FBgn0032123_FBpp0079425	17360
FBgn0051365_FBpp0083798	12544
FBgn0031020_FBpp0074480	3757
FBgn0263780_FBpp0289380	22075.1.1
FBgn0085298_FBpp0111378	8508
FBgn0037829_FBpp0081790	3109.1
FBgn0051118_FBpp0084111	20784
FBgn0036816_FBpp0074848	8095
FBgn0050172_FBpp0311848	4601
FBgn0052227_FBpp0074617	17408
FBgn0029987_FBpp0071055	20275
FBgn0259178_FBpp0288937	8390
FBgn0039199_FBpp0084001	1213
FBgn0037553_FBpp0290118	21076
FBgn0033296_FBpp0311600	19224.1
FBgn0023091_FBpp0305546	21848
FBgn0260431_FBpp0290078	5595
FBgn0058196_FBpp0290343	26301
FBgn0035603_FBpp0076858	6878
FBgn0265998_FBpp0289029	16777
FBgn0035264_FBpp0072679	13546
FBgn0013325_FBpp0085717	4518
FBgn0036255_FBpp0289288	215
FBgn0030189_FBpp0071376	9529
FBgn0037576_FBpp0081326	24175
FBgn0039684_FBpp0084821	32
FBgn0263247_FBpp0300404	19958
FBgn0004066_FBpp0073989	98
FBgn0261994_FBpp0292829	15367
FBgn0030306_FBpp0309255	15270
FBgn0031308_FBpp0077624	6599
FBgn0039054_FBpp0307957	22044
FBgn0030362_FBpp0073422	12897
FBgn0003002_FBpp0078477	5802
FBgn0035042_FBpp0072229	15460.1
FBgn0052344_FBpp0072475	18348
FBgn0263994_FBpp0303292	12132.2
FBgn0259702_FBpp0289232	8007
FBgn0037420_FBpp0291511	21098
FBgn0038892_FBpp0083520	20981
FBgn0032924_FBpp0081027	18801
FBgn0261811_FBpp0074573	20792
FBgn0262568_FBpp0293434	17214
FBgn0061515_FBpp0099872	80
FBgn0020910_FBpp0307759	26794
FBgn0040352_FBpp0070542	20484
FBgn0025608_FBpp0309814	8774
FBgn0025620_FBpp0070142	11848
FBgn0035755_FBpp0301215	8736
FBgn0038735_FBpp0307016	15256
FBgn0263971_FBpp0302938	25564
FBgn0031103_FBpp0077024	14402
FBgn0261461_FBpp0288898	5382
FBgn0052640_FBpp0073559	17216
FBgn0036529_FBpp0075331	3031
FBgn0030412_FBpp0300333	1988
FBgn0050456_FBpp0271844	7094
FBgn0052986_FBpp0079336	1732
FBgn0033731_FBpp0087035	16793.2
FBgn0038579_FBpp0083035	10283
FBgn0030509_FBpp0073642	16568.2
FBgn0034427_FBpp0085745	13325
FBgn0000054_FBpp0303284	957.2
FBgn0029715_FBpp0070666	13938
FBgn0028926_FBpp0080256	14257
FBgn0085462_FBpp0111646	25013
FBgn0035779_FBpp0076564	17820.2
FBgn0036428_FBpp0305251	10134
FBgn0033819_FBpp0086869	14667
FBgn0039927_FBpp0088259	11626.1.1.2
FBgn0031698_FBpp0303004	20980
FBgn0003330_FBpp0084614	11836
FBgn0035574_FBpp0073201	2649
FBgn0250788_FBpp0306507	13522.1.1.1
FBgn0034572_FBpp0071455	25132
FBgn0016978_FBpp0078983	10433
FBgn0030174_FBpp0301158	22729
FBgn0051864_FBpp0308607	325
FBgn0038865_FBpp0083431	9771
FBgn0034264_FBpp0086020	4668
FBgn0037525_FBpp0112115	3700
FBgn0038195_FBpp0082332	12518
FBgn0003015_FBpp0081435	4256
FBgn0036608_FBpp0075189	15898
FBgn0032638_FBpp0080557	11254
FBgn0035019_FBpp0307897	10157
FBgn0004643_FBpp0070425	3653
FBgn0053337_FBpp0293154	25857.2
FBgn0036565_FBpp0305776	26344
FBgn0052100_FBpp0075738	14501
FBgn0051698_FBpp0310557	20156
FBgn0034425_FBpp0085747	20639
FBgn0032390_FBpp0079869	11074
FBgn0001624_FBpp0290503	11858
FBgn0261529_FBpp0080196	9887
FBgn0051111_FBpp0084165	7080
FBgn0038252_FBpp0082428	6330.1.1
FBgn0040091_FBpp0071845	17539
FBgn0037700_FBpp0081539	20336
FBgn0035167_FBpp0303818	17437.2
FBgn0032050_FBpp0310071	19360
FBgn0033404_FBpp0087587	6500
FBgn0031611_FBpp0077133	24645
FBgn0037661_FBpp0081451	24751
FBgn0085237_FBpp0111316	7045
FBgn0025455_FBpp0074968	12135
FBgn0037715_FBpp0306718	12733
FBgn0031163_FBpp0076948	7204
FBgn0052551_FBpp0288442	6263
FBgn0015025_FBpp0075259	26818
FBgn0031379_FBpp0077491	26548
FBgn0039299_FBpp0308366	12947
FBgn0024734_FBpp0304635	8858
FBgn0036799_FBpp0305091	26250
FBgn0030812_FBpp0302662	12793
FBgn0053986_FBpp0293993	24339
FBgn0030191_FBpp0071405	19691.1
FBgn0034486_FBpp0085631	23568
FBgn0036391_FBpp0305240	16778
FBgn0053824_FBpp0091070	20001.2
FBgn0027780_FBpp0309217	2016
FBgn0051798_FBpp0306280	4000
FBgn0034504_FBpp0085596	16041
FBgn0022699_FBpp0076725	21408
FBgn0264903_FBpp0306973	23963
FBgn0051099_FBpp0084230	11848
FBgn0086655_FBpp0112914	13886
FBgn0051637_FBpp0078917	11477
FBgn0259703_FBpp0289233	19715
FBgn0003731_FBpp0071571	92
FBgn0260987_FBpp0112469	3717
FBgn0024958_FBpp0083720	19444
FBgn0264087_FBpp0303549	1616
FBgn0003997_FBpp0305084	14467
FBgn0033285_FBpp0088673	19193
FBgn0003719_FBpp0084070	23101
FBgn0031468_FBpp0077305	5513
FBgn0034269_FBpp0086043	13143
FBgn0038247_FBpp0310684	26831.1.1
FBgn0032969_FBpp0310618	16936
FBgn0261836_FBpp0292449	13522.1.1.1
FBgn0036332_FBpp0075633	15168
FBgn0037162_FBpp0078155	6921
FBgn0025334_FBpp0072133	3312
FBgn0052379_FBpp0271927	18337
FBgn0030100_FBpp0071241	12876
FBgn0051278_FBpp0081795	11301
FBgn0039195_FBpp0084008	3298
FBgn0039811_FBpp0085113	25
FBgn0037200_FBpp0078203	845
FBgn0038750_FBpp0083260	8298
FBgn0039696_FBpp0084903	2812
FBgn0033391_FBpp0291674	11007
FBgn0035137_FBpp0072447	1624
FBgn0023416_FBpp0085252	18921
FBgn0266977_FBpp0312443	1685
FBgn0052432_FBpp0077926	13450
FBgn0029914_FBpp0289414	18294
FBgn0086657_FBpp0307790	20582
FBgn0031305_FBpp0077651	17599
FBgn0031053_FBpp0305112	24376
FBgn0030622_FBpp0073841	6497
FBgn0263829_FBpp0111448	10180
FBgn0029647_FBpp0070532	18746
FBgn0032880_FBpp0080923	19885
FBgn0030242_FBpp0312030	453
FBgn0265434_FBpp0072306	12693.1
FBgn0067622_FBpp0304033	22148
FBgn0267376_FBpp0081772	236
FBgn0051189_FBpp0290041	1466
FBgn0040477_FBpp0086787	20341
FBgn0050100_FBpp0309036	19443
FBgn0038011_FBpp0082038	768
FBgn0034175_FBpp0086208	17018
FBgn0261109_FBpp0075348	15824
FBgn0030874_FBpp0074239	15154
FBgn0037175_FBpp0304162	9390
FBgn0035989_FBpp0076212	17109
FBgn0005674_FBpp0083898	18231
FBgn0266111_FBpp0087015	21626
FBgn0032030_FBpp0079266	5577
FBgn0032925_FBpp0081001	15987
FBgn0036448_FBpp0075450	13167
FBgn0262735_FBpp0312047	6712
FBgn0030680_FBpp0073981	21923
FBgn0031478_FBpp0077314	5286
FBgn0001217_FBpp0082175	761.2.1.2
FBgn0039882_FBpp0085211	26667
FBgn0037448_FBpp0300399	19993
FBgn0030914_FBpp0309961	4032
FBgn0263598_FBpp0307597	10240
FBgn0045770_FBpp0306222	19944
FBgn0032445_FBpp0079975	11430
FBgn0024251_FBpp0304134	27256
FBgn0051105_FBpp0271865	10931
FBgn0035151_FBpp0072508	17952
FBgn0032083_FBpp0304516	24534
FBgn0265632_FBpp0309434	11198
FBgn0035232_FBpp0072708	21530
FBgn0035770_FBpp0271907	1232
FBgn0023090_FBpp0081044	2084
FBgn0021765_FBpp0074285	484
FBgn0037650_FBpp0289966	4705
FBgn0085459_FBpp0111643	20585
FBgn0003076_FBpp0075247	26043
FBgn0010356_FBpp0087335	13012
FBgn0002535_FBpp0305733	24371
FBgn0030739_FBpp0307917	24483
FBgn0016075_FBpp0078672	7480.1.1.1
FBgn0013269_FBpp0082574	2462
FBgn0085398_FBpp0111506	24492
FBgn0037094_FBpp0078021	3166.2
FBgn0031926_FBpp0079096	156
FBgn0050421_FBpp0072276	6541
FBgn0264747_FBpp0306248	16026
FBgn0263777_FBpp0302714	10588
FBgn0263081_FBpp0307365	15011
FBgn0016076_FBpp0078706	26801
FBgn0050430_FBpp0310118	14703
FBgn0039622_FBpp0291677	13871
FBgn0262001_FBpp0292807	9912
FBgn0037133_FBpp0078090	8516
FBgn0261996_FBpp0292831	16234
FBgn0031219_FBpp0077818	2952
FBgn0039667_FBpp0084796	8897
FBgn0036834_FBpp0074790	20772
FBgn0262140_FBpp0293066	22801
FBgn0261550_FBpp0297588	21206
FBgn0035482_FBpp0288415	22131
FBgn0010770_FBpp0083415	23658
FBgn0039812_FBpp0085093	23022
FBgn0033748_FBpp0087056	2481
FBgn0032703_FBpp0080648	350
FBgn0031683_FBpp0303018	15884
FBgn0014075_FBpp0074831	14877
FBgn0033048_FBpp0085369	12059
FBgn0000121_FBpp0076326	27111
FBgn0260392_FBpp0289886	12550
FBgn0037999_FBpp0082092	8608
FBgn0040321_FBpp0076237	7363.2
FBgn0034377_FBpp0085788	1161
FBgn0041342_FBpp0072624	4709
FBgn0034199_FBpp0086139	13205
FBgn0031078_FBpp0074567	22840
FBgn0085244_FBpp0111323	9579
FBgn0038076_FBpp0082136	7027.2
FBgn0052022_FBpp0311246	8365
FBgn0261816_FBpp0292393	24283
FBgn0035645_FBpp0076737	17993
FBgn0259101_FBpp0304658	23841.2
FBgn0037447_FBpp0081226	5496
FBgn0261683_FBpp0292197	21031
FBgn0265102_FBpp0076386	410
FBgn0016047_FBpp0088407	16038
FBgn0014877_FBpp0086795	8105
FBgn0036394_FBpp0075507	18513
FBgn0259821_FBpp0308995	14115
FBgn0029608_FBpp0309619	19903.1
FBgn0028737_FBpp0305165	4363
FBgn0039869_FBpp0085195	6412
FBgn0002174_FBpp0088955	20859.2
FBgn0031997_FBpp0079209	8279
FBgn0261437_FBpp0079262	8234
FBgn0036945_FBpp0074590	613
FBgn0265578_FBpp0309210	9849
FBgn0035059_FBpp0289407	4876
FBgn0039273_FBpp0112197	1132
FBgn0036168_FBpp0112076	21298
FBgn0036422_FBpp0075472	9504
FBgn0033476_FBpp0308504	2171
FBgn0261276_FBpp0086700	14517
FBgn0039525_FBpp0084580	17718
FBgn0034793_FBpp0305129	1958
FBgn0265626_FBpp0309422	9864
FBgn0037467_FBpp0293859	14377
FBgn0031068_FBpp0304151	11528
FBgn0250869_FBpp0303241	26710
FBgn0031514_FBpp0077296	9724
FBgn0036010_FBpp0307896	6862
FBgn0031826_FBpp0078916	413
FBgn0263831_FBpp0076879	26409
FBgn0003373_FBpp0075827	4890
FBgn0058002_FBpp0308956	24022
FBgn0260481_FBpp0078181	8386
FBgn0051374_FBpp0081875	15165
FBgn0261507_FBpp0300320	26294
FBgn0039713_FBpp0311987	19580
FBgn0035734_FBpp0076614	13949
FBgn0028476_FBpp0290057	18085
FBgn0051122_FBpp0083068	26490
FBgn0011834_FBpp0076964	17614
FBgn0031619_FBpp0077068	1376
FBgn0032075_FBpp0079357	12497
FBgn0029812_FBpp0070782	5428
FBgn0065035_FBpp0089414	5121
FBgn0035585_FBpp0073228	9889
FBgn0040747_FBpp0086537	881
FBgn0034585_FBpp0071563	414
FBgn0029643_FBpp0070528	7832
FBgn0002570_FBpp0087838	19224.2
FBgn0052683_FBpp0309786	5841
FBgn0067052_FBpp0071419	543
FBgn0266917_FBpp0082817	3019
FBgn0031322_FBpp0297899	3637
FBgn0039482_FBpp0084473	26715
FBgn0004449_FBpp0303192	10022.2
FBgn0040308_FBpp0072852	19697
FBgn0039558_FBpp0084638	5481
FBgn0053094_FBpp0306775	2803
FBgn0027546_FBpp0070856	17008
FBgn0085477_FBpp0111664	17416.1
FBgn0028969_FBpp0070355	11175
FBgn0015379_FBpp0076894	18214
FBgn0003499_FBpp0303083	7385
FBgn0050271_FBpp0312281	2322
FBgn0263082_FBpp0307609	6267
FBgn0034972_FBpp0072195	3459
FBgn0035424_FBpp0072910	19381
FBgn0004903_FBpp0099745	11174
FBgn0038300_FBpp0082507	27119
FBgn0052736_FBpp0070968	15505
FBgn0034154_FBpp0086172	8574
FBgn0036321_FBpp0075602	749
FBgn0030276_FBpp0073297	19578
FBgn0052016_FBpp0088297	1600
FBgn0261535_FBpp0080211	26816
FBgn0264494_FBpp0077553	25723.1
FBgn0045486_FBpp0080516	8033
FBgn0030870_FBpp0074236	20813
FBgn0083970_FBpp0110194	18155
FBgn0036879_FBpp0074702	20527.2
FBgn0262528_FBpp0293507	9128
FBgn0036813_FBpp0074822	21025
FBgn0264990_FBpp0307445	17688
FBgn0029746_FBpp0311010	3285
FBgn0035553_FBpp0303817	21216
FBgn0033277_FBpp0087871	18938.1
FBgn0052190_FBpp0074937	26610
FBgn0034506_FBpp0085600	18569
FBgn0036323_FBpp0075604	1236
FBgn0024814_FBpp0305007	14704
FBgn0039886_FBpp0085230	24386
FBgn0052590_FBpp0073805	5729
FBgn0033165_FBpp0111961	5512
FBgn0032683_FBpp0304601	5387
FBgn0027865_FBpp0303196	14982
FBgn0027348_FBpp0080167	11801
FBgn0052026_FBpp0076311	23439
FBgn0012034_FBpp0305337	25306
FBgn0030088_FBpp0071229	22792
FBgn0022986_FBpp0071754	13779
FBgn0052847_FBpp0075392	6132
FBgn0004414_FBpp0306233	5047
FBgn0262467_FBpp0078688	19797
FBgn0261860_FBpp0302619	26438
FBgn0031023_FBpp0074490	12201
FBgn0029687_FBpp0089170	23695
FBgn0037899_FBpp0081879	9607
FBgn0038653_FBpp0303062	6212.2
FBgn0032204_FBpp0079574	20885
FBgn0034217_FBpp0086073	5701
FBgn0039135_FBpp0083897	5985
FBgn0035357_FBpp0072812	23776
FBgn0035582_FBpp0073208	1438
FBgn0034443_FBpp0085735	14648
FBgn0038983_FBpp0083678	2961
FBgn0031295_FBpp0077662	21767
FBgn0033876_FBpp0086771	1434
FBgn0032058_FBpp0079353	9495.1.2
FBgn0031765_FBpp0309830	17459
FBgn0085424_FBpp0111554	20726
FBgn0003721_FBpp0088904	3173.2.1.2
FBgn0263289_FBpp0300852	946
FBgn0017572_FBpp0075117	267
FBgn0050360_FBpp0312227	19224.1
FBgn0035334_FBpp0072767	16533
FBgn0001112_FBpp0081114	10101
FBgn0035567_FBpp0073223	23585
FBgn0035817_FBpp0076522	12165
FBgn0029763_FBpp0309404	2138
FBgn0038678_FBpp0083168	22132
FBgn0033108_FBpp0085493	6720
FBgn0032966_FBpp0085282	15251
FBgn0034076_FBpp0086361	9495.1.1.1.1
FBgn0039774_FBpp0303775	11277
FBgn0033692_FBpp0308667	25195
FBgn0030895_FBpp0074289	11848
FBgn0038877_FBpp0083501	8895
FBgn0032882_FBpp0080939	16010
FBgn0033995_FBpp0086535	6616
FBgn0029131_FBpp0085443	6245
FBgn0050491_FBpp0087993	26665.2
FBgn0020506_FBpp0086263	14173.1.2
FBgn0033834_FBpp0086834	6218
FBgn0010401_FBpp0289548	21901
FBgn0033286_FBpp0087843	8222
FBgn0085358_FBpp0111443	13431
FBgn0031990_FBpp0079257	19080
FBgn0031004_FBpp0074459	16067
FBgn0039731_FBpp0084912	9096
FBgn0036668_FBpp0075089	327
FBgn0034408_FBpp0310915	27
FBgn0035247_FBpp0072696	20862
FBgn0030605_FBpp0309371	3165
FBgn0030855_FBpp0074227	13560
FBgn0032974_FBpp0304046	11570
FBgn0028982_FBpp0070861	25820
FBgn0266724_FBpp0075246	9426
FBgn0085488_FBpp0311528	8883
FBgn0085312_FBpp0111393	6018
FBgn0005619_FBpp0311591	17803
FBgn0019968_FBpp0302989	5175
FBgn0038013_FBpp0082085	18003
FBgn0053556_FBpp0112380	5658
FBgn0000500_FBpp0078628	5153
FBgn0040309_FBpp0308757	18166
FBgn0034606_FBpp0071549	7009
FBgn0052671_FBpp0073258	543
FBgn0025628_FBpp0289482	11956
FBgn0264725_FBpp0306228	8170
FBgn0040725_FBpp0077669	7482
FBgn0054007_FBpp0308342	24410
FBgn0031378_FBpp0077490	26591
FBgn0262683_FBpp0294053	12512
FBgn0035491_FBpp0073137	17483
FBgn0085331_FBpp0290300	6512
FBgn0032620_FBpp0080510	18911
FBgn0000719_FBpp0077034	11307
FBgn0031804_FBpp0078910	19369
FBgn0035768_FBpp0076590	26705
FBgn0051157_FBpp0306585	8348
FBgn0031652_FBpp0078693	17966
FBgn0017448_FBpp0085220	9930.1.1.1
FBgn0038005_FBpp0082088	7027.2
FBgn0036844_FBpp0303122	12445
FBgn0005616_FBpp0077259	22089
FBgn0035540_FBpp0303212	6973
FBgn0051223_FBpp0083372	19621
FBgn0031454_FBpp0099795	25603
FBgn0266534_FBpp0310944	25360
FBgn0038947_FBpp0083607	12207
FBgn0051286_FBpp0081182	20052
FBgn0015075_FBpp0078144	20932
FBgn0014092_FBpp0080392	18980
FBgn0034483_FBpp0085632	23134
FBgn0036139_FBpp0075950	6983
FBgn0027359_FBpp0310233	18084
FBgn0263863_FBpp0083665	9728
FBgn0025383_FBpp0070247	11023
FBgn0029963_FBpp0071101	9505
FBgn0050376_FBpp0087876	22541
FBgn0039521_FBpp0084583	19507
FBgn0038890_FBpp0306725	24625
FBgn0260745_FBpp0081972	19020
FBgn0005778_FBpp0071719	23375
FBgn0030629_FBpp0073836	23747
FBgn0010488_FBpp0306828	7868.1
FBgn0027600_FBpp0079524	26835
FBgn0031289_FBpp0077683	1910
FBgn0037341_FBpp0288654	8043
FBgn0037114_FBpp0078117	6634
FBgn0015790_FBpp0083414	1034
FBgn0034601_FBpp0071552	17537
FBgn0034908_FBpp0072033	916
FBgn0051989_FBpp0078730	13442
FBgn0038432_FBpp0082742	14812
FBgn0014184_FBpp0087122	656
FBgn0039816_FBpp0306614	7690
FBgn0053110_FBpp0083657	2525.2
FBgn0034986_FBpp0072184	16686
FBgn0038760_FBpp0083234	16777
FBgn0028833_FBpp0084349	12253
FBgn0010052_FBpp0290965	9495.1.1.1.1
FBgn0034137_FBpp0086247	15547
FBgn0037433_FBpp0081208	11000
FBgn0032876_FBpp0080929	10279
FBgn0051789_FBpp0310378	8124
FBgn0016032_FBpp0088104	4183
FBgn0000810_FBpp0070380	10057
FBgn0053340_FBpp0083995	11382
FBgn0027339_FBpp0303109	19592
FBgn0045038_FBpp0310066	19792
FBgn0035241_FBpp0072704	13522.1.1.1
FBgn0015561_FBpp0087667	24515
FBgn0053897_FBpp0091142	6330.1.1
FBgn0261270_FBpp0086691	9616
FBgn0036160_FBpp0075908	21517
FBgn0036029_FBpp0076123	4977
FBgn0085292_FBpp0111372	7119
FBgn0037098_FBpp0312393	4892
FBgn0031529_FBpp0304680	17735
FBgn0035807_FBpp0076532	24221
FBgn0003459_FBpp0305256	5403
FBgn0029093_FBpp0087972	25868
FBgn0032004_FBpp0079248	5347
FBgn0010382_FBpp0294012	4804
FBgn0038527_FBpp0082925	17806
FBgn0033159_FBpp0297683	13522.1.1.2
FBgn0040356_FBpp0070467	8251
FBgn0051660_FBpp0293448	27198
FBgn0052675_FBpp0306533	16889
FBgn0041195_FBpp0079947	4246
FBgn0029661_FBpp0302614	23480
FBgn0031936_FBpp0079130	27141
FBgn0031450_FBpp0088691	24465
FBgn0029529_FBpp0070155	7157
FBgn0053798_FBpp0091048	26759
FBgn0050464_FBpp0271852	6862
FBgn0029819_FBpp0070793	19933
FBgn0262866_FBpp0305864	6329.2
FBgn0038042_FBpp0082068	1916
FBgn0053770_FBpp0288564	2902
FBgn0031554_FBpp0077245	11667
FBgn0027539_FBpp0084114	8447
FBgn0032847_FBpp0080872	7815
FBgn0035480_FBpp0305345	16462
FBgn0035385_FBpp0072850	18642
FBgn0033627_FBpp0087229	21257
FBgn0035865_FBpp0304445	12852
FBgn0053287_FBpp0288512	8505
FBgn0003748_FBpp0071469	14984
FBgn0043070_FBpp0088646	7185
FBgn0040299_FBpp0079097	11584.1
FBgn0085326_FBpp0111406	5291
FBgn0027513_FBpp0087766	1608
FBgn0001977_FBpp0080284	4961
FBgn0030027_FBpp0071118	1389
FBgn0038914_FBpp0083551	20979
FBgn0052221_FBpp0290230	22258
FBgn0042650_FBpp0301986	1803
FBgn0037204_FBpp0078209	1438
FBgn0038819_FBpp0083327	13179
FBgn0051391_FBpp0081797	17970
FBgn0031879_FBpp0297916	4851
FBgn0052681_FBpp0071400	21078
FBgn0000594_FBpp0075736	10474
FBgn0001179_FBpp0113091	13737
FBgn0031333_FBpp0077612	19161
FBgn0020429_FBpp0088541	5908
FBgn0052270_FBpp0099838	5797
FBgn0250874_FBpp0070474	503
FBgn0038902_FBpp0083530	24698
FBgn0039602_FBpp0084695	21194
FBgn0036617_FBpp0075140	449
FBgn0263072_FBpp0297865	277
FBgn0011202_FBpp0297103	15127
FBgn0052732_FBpp0070998	2356
FBgn0039487_FBpp0084502	5406
FBgn0052801_FBpp0070340	26882
FBgn0033753_FBpp0086937	5228
FBgn0045500_FBpp0099546	9756
FBgn0033020_FBpp0085425	3494
FBgn0037736_FBpp0081648	17433.1
FBgn0040364_FBpp0311622	16418
FBgn0036935_FBpp0074639	373
FBgn0003090_FBpp0088115	1627
FBgn0000077_FBpp0071266	13994
FBgn0034842_FBpp0071954	23377
FBgn0033132_FBpp0088101	25572
FBgn0038225_FBpp0082399	4763
FBgn0264541_FBpp0311032	3714
FBgn0051721_FBpp0293057	21852.1
FBgn0032040_FBpp0079276	5781
FBgn0036325_FBpp0075635	15813
FBgn0038627_FBpp0083052	10810
FBgn0037128_FBpp0078088	2569
FBgn0038332_FBpp0292328	15009
FBgn0042138_FBpp0303935	16434
FBgn0020416_FBpp0080417	7409
FBgn0046301_FBpp0078102	6392
FBgn0035206_FBpp0072612	1332
FBgn0034833_FBpp0071907	10144
FBgn0053837_FBpp0091083	6330.1.1
FBgn0031763_FBpp0078812	13342
FBgn0029079_FBpp0086010	15057
FBgn0035505_FBpp0289848	19245
FBgn0030951_FBpp0074378	9359
FBgn0032473_FBpp0080014	2664
FBgn0029807_FBpp0070798	17706
FBgn0027053_FBpp0082743	19403
FBgn0259986_FBpp0291243	17029
FBgn0038887_FBpp0112173	18419
FBgn0051445_FBpp0084770	19689.1.1
FBgn0040322_FBpp0074861	7363.1
FBgn0004635_FBpp0072578	16731
FBgn0261260_FBpp0310028	3338
FBgn0036279_FBpp0305974	15452.2
FBgn0038055_FBpp0082103	20833
FBgn0034665_FBpp0071652	13768
FBgn0037779_FBpp0081682	13872
FBgn0038201_FBpp0099477	13658
FBgn0030913_FBpp0074350	17240
FBgn0035805_FBpp0076533	14303
FBgn0028700_FBpp0311114	1268
FBgn0038529_FBpp0082924	21556
FBgn0050074_FBpp0086682	4045
FBgn0053862_FBpp0091108	1587.1.2
FBgn0038243_FBpp0082440	4255
FBgn0052250_FBpp0297229	3437
FBgn0029903_FBpp0300548	18036
FBgn0034009_FBpp0086523	15277
FBgn0033243_FBpp0087951	7419
FBgn0021875_FBpp0310077	12043
FBgn0038476_FBpp0082839	10225
FBgn0036291_FBpp0075689	17813
FBgn0023172_FBpp0086124	19790
FBgn0052280_FBpp0072896	23534
FBgn0028991_FBpp0099939	12605
FBgn0265199_FBpp0308316	7107
FBgn0033458_FBpp0087464	791
FBgn0085239_FBpp0111318	3972
FBgn0037698_FBpp0311930	9664
FBgn0013323_FBpp0312235	17032
FBgn0260779_FBpp0083132	22110
FBgn0033739_FBpp0111987	9433.2
FBgn0036939_FBpp0074636	24980
FBgn0029629_FBpp0070430	24925
FBgn0028853_FBpp0080288	4076
FBgn0261353_FBpp0291477	26894
FBgn0032143_FBpp0079463	711.2
FBgn0033229_FBpp0087917	680
FBgn0003965_FBpp0073242	13200
FBgn0033885_FBpp0086741	13050
FBgn0016919_FBpp0309502	1574
FBgn0266129_FBpp0303264	12073
FBgn0033062_FBpp0085354	11779
FBgn0032670_FBpp0080602	13368.1
FBgn0004779_FBpp0081192	27418
FBgn0030122_FBpp0308972	6230
FBgn0035484_FBpp0301747	5191
FBgn0003210_FBpp0070670	8706
FBgn0040666_FBpp0072342	25163
FBgn0023525_FBpp0070401	19903.1
FBgn0037852_FBpp0081810	23816
FBgn0259963_FBpp0289537	25426
FBgn0003250_FBpp0075097	20974
FBgn0036809_FBpp0074856	16874
FBgn0035850_FBpp0302863	10656
FBgn0003983_FBpp0080099	17589
FBgn0028487_FBpp0306593	4004
FBgn0024985_FBpp0304571	10916
FBgn0038975_FBpp0306677	11165.2
FBgn0262057_FBpp0074610	25534
FBgn0028471_FBpp0084017	22499
FBgn0030617_FBpp0111897	14567
FBgn0004364_FBpp0085620	10143.2
FBgn0039293_FBpp0084183	22125
