#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
FBpp0264975          -          BGBP                 -           3.8e-134  447.5   0.0  4.6e-134  447.2   0.0   1.0   1   0   0   1   1   1   1 type=protein; loc=3L:complement(15388350..15388547,15388606..15388983,15389053..15389837,15390021..15390138); ID=FBpp0264975; name=Dyak\GNBP1-PA; parent=FBgn0067448,FBtr0266483; dbxref=FlyBase:FBpp0264975,FlyBase_Annotation_IDs:GE19965-PA,GB_protein:EDW94595,REFSEQ:XP_002094883,FlyMine:FBpp0264975; MD5=812d81afcc516ec569171a72046cb240; length=492; release=r1.3; species=Dyak; 
FBpp0258872          -          GPX                  -              4e-62  208.5   0.0   4.7e-62  208.3   0.0   1.0   1   0   0   1   1   1   1 type=protein; loc=2R:join(14240243..14240454,14240511..14240880); ID=FBpp0258872; name=Dyak\GE13862-PA; parent=FBgn0231508,FBtr0260380; dbxref=FlyBase:FBpp0258872,FlyBase_Annotation_IDs:GE13862-PA,GB_protein:EDW91540,REFSEQ:XP_002091828,FlyMine:FBpp0258872; MD5=219eecc8bc24d7d510484269fb0cbe10; length=193; release=r1.3; species=Dyak; 
FBpp0263867          -          GPX                  -              0.017   14.4   0.0      0.14   11.4   0.0   1.8   1   1   1   2   2   2   0 type=protein; loc=2L:join(12298054..12298077,12299944..12300090,12300147..12300296); ID=FBpp0263867; name=Dyak\Trx-2-PA; parent=FBgn0082378,FBtr0265375; dbxref=FlyBase:FBpp0263867,FlyBase_Annotation_IDs:GE18857-PA,GB_protein:EDW88662,REFSEQ:XP_002088950,FlyMine:FBpp0263867; MD5=5b54ddbeaf1b317c4648a08ee754dc7a; length=106; release=r1.3; species=Dyak; 
FBpp0258202          -          HPX                  -                  0 1289.6   0.2  4.1e-235  783.2   0.0   3.3   1   1   1   3   3   3   3 type=protein; loc=2R:join(5035657..5035694,5044336..5044916,5044981..5045716,5046022..5046297,5046357..5046574,5046643..5048175,5048240..5048648,5048717..5048870,5048931..5049170); ID=FBpp0258202; name=Dyak\GE13192-PA; parent=FBgn0230887,FBtr0259710; dbxref=FlyBase:FBpp0258202,FlyBase_Annotation_IDs:GE13192-PA,GB_protein:EDW90290,REFSEQ:XP_002090578,FlyMine:FBpp0258202; MD5=34500a9bd9c281953e1ed98bcef10e8c; length=1394; release=r1.3; species=Dyak; 
FBpp0268524          -          HPX                  -           7.5e-256  851.9   0.0  2.4e-253  843.6   0.0   2.1   1   1   0   1   1   1   1 type=protein; loc=3R:complement(25887727..25890785,25890849..25891124,25891186..25891913,25891973..25892256); ID=FBpp0268524; name=Dyak\GE23514-PA; parent=FBgn0240693,FBtr0270032; dbxref=FlyBase:FBpp0268524,FlyBase_Annotation_IDs:GE23514-PA,GB_protein:EDW98899,REFSEQ:XP_002099187,FlyMine:FBpp0268524; MD5=7bcc1ca432be547c3cc1787235f220bf; length=1448; release=r1.3; species=Dyak; 
FBpp0270505          -          HPX                  -           2.1e-249  830.5   0.0  2.3e-249  830.4   0.0   1.0   1   0   0   1   1   1   1 type=protein; loc=3R:join(2122628..2122793,2123078..2123865,2123993..2124419,2124630..2124957,2125020..2125194,2125257..2125415,2125467..2125786,2125847..2125913); ID=FBpp0270505; name=Dyak\GE25495-PA; parent=FBgn0242562,FBtr0272013; dbxref=FlyBase:FBpp0270505,FlyBase_Annotation_IDs:GE25495-PA,GB_protein:EDW95818,REFSEQ:XP_002096106,FlyMine:FBpp0270505; MD5=799faabd0f517359834721fdb4300df5; length=809; release=r1.3; species=Dyak; 
FBpp0270485          -          HPX                  -           2.8e-248  826.8   0.0  3.3e-248  826.5   0.0   1.0   1   0   0   1   1   1   1 type=protein; loc=3R:join(1797583..1797593,1809908..1810066,1814945..1815027,1815319..1815409,1817939..1818327,1818474..1818647,1818756..1819686,1819741..1820019,1820082..1820178,1820250..1820297); ID=FBpp0270485; name=Dyak\GE25475-PA; parent=FBgn0242543,FBtr0271993; dbxref=FlyBase:FBpp0270485,FlyBase_Annotation_IDs:GE25475-PA,GB_protein:EDW95784,REFSEQ:XP_002096072,FlyMine:FBpp0270485; MD5=f334400bceb2603011f78cbe72a835ff; length=753; release=r1.3; species=Dyak; 
FBpp0269610          -          HPX                  -           1.3e-239  798.1   0.4  2.4e-239  797.2   0.1   1.4   1   1   1   2   2   2   1 type=protein; loc=3R:complement(11530300..11530405,11530474..11530579,11530643..11531012,11531073..11531229,11531291..11532035,11532100..11532311,11532371..11532577,11532634..11532803); ID=FBpp0269610; name=Dyak\GE24600-PA; parent=FBgn0241711,FBtr0271118; dbxref=FlyBase:FBpp0269610,FlyBase_Annotation_IDs:GE24600-PA,GB_protein:EDW96959,REFSEQ:XP_002097247,FlyMine:FBpp0269610; MD5=ad6b831551ef843bce8fcf7ea64b728b; length=690; release=r1.3; species=Dyak; 
FBpp0255334          -          HPX                  -           3.8e-237  789.9   0.1  4.5e-237  789.7   0.1   1.0   1   0   0   1   1   1   1 type=protein; loc=3R:join(19371236..19371402,19371789..19373648,19373705..19373874,19373939..19374234); ID=FBpp0255334; name=Dyak\GE10324-PA; parent=FBgn0228192,FBtr0256842; dbxref=FlyBase:FBpp0255334,FlyBase_Annotation_IDs:GE10324-PA,GB_protein:EDW98042,REFSEQ:XP_002098330,FlyMine:FBpp0255334; MD5=1a307741e1bef82edca87971457eb311; length=830; release=r1.3; species=Dyak; 
FBpp0266708          -          HPX                  -             2e-218  727.9   0.3  2.5e-218  727.6   0.3   1.1   1   0   0   1   1   1   1 type=protein; loc=3L:join(9307651..9307817,9325640..9325855,9325921..9325992,9326079..9326320,9326481..9327152,9329090..9329296,9329392..9329570,9329855..9330036,9334879..9337528); ID=FBpp0266708; name=Dyak\GE21698-PA; parent=FBgn0238946,FBtr0268216; dbxref=FlyBase:FBpp0266708,FlyBase_Annotation_IDs:GE21698-PA,GB_protein:EDW93913,REFSEQ:XP_002094201,FlyMine:FBpp0266708; MD5=fcdefe3ef6c251e78a340db715b08881; length=1528; release=r1.3; species=Dyak; 
FBpp0271124          -          HPX                  -           4.3e-194  647.3   0.2  5.3e-194  647.0   0.2   1.0   1   0   0   1   1   1   1 type=protein; loc=3R:join(11522041..11523263,11523322..11523661,11523720..11523915,11523969..11524074,11524133..11524214); ID=FBpp0271124; name=Dyak\GE26114-PA; parent=FBgn0243153,FBtr0272632; dbxref=FlyBase:FBpp0271124,FlyBase_Annotation_IDs:GE26114-PA,GB_protein:EDW96955,REFSEQ:XP_002097243,FlyMine:FBpp0271124; MD5=c7a1ae265bcd5661f48d08c8269e1336; length=648; release=r1.3; species=Dyak; 
FBpp0260023          -          HPX                  -           2.8e-177  591.6   0.0  3.2e-177  591.5   0.0   1.0   1   0   0   1   1   1   1 type=protein; loc=2L:complement(2810513..2812151,2812209..2812486,2812541..2812944,2813002..2813206,2813267..2813616,2813810..2813885); ID=FBpp0260023; name=Dyak\GE15013-PA; parent=FBgn0232603,FBtr0261531; dbxref=FlyBase:FBpp0260023,FlyBase_Annotation_IDs:GE15013-PA,GB_protein:EDW87445,REFSEQ:XP_002087733,FlyMine:FBpp0260023; MD5=6118f6e62a492a7240392b141c991090; length=983; release=r1.3; species=Dyak; 
FBpp0269607          -          HPX                  -           8.1e-148  494.1   0.0    1e-147  493.7   0.0   1.1   1   0   0   1   1   1   1 type=protein; loc=3R:complement(11551270..11551300,11551469..11551628,11551685..11551802,11551868..11552035,11552092..11552263,11552401..11552966,11553036..11553217,11553412..11553598,11553663..11553996,11554198..11554294,11555326..11555401); ID=FBpp0269607; name=Dyak\GE24597-PA; parent=FBgn0241708,FBtr0271115; dbxref=FlyBase:FBpp0269607,FlyBase_Annotation_IDs:GE24597-PA,GB_protein:EDW96962,REFSEQ:XP_002097250,FlyMine:FBpp0269607; MD5=46537f89271f9e18502b483069675bb4; length=696; release=r1.3; species=Dyak; 
FBpp0260700          -          HPX                  -            6.7e-05   20.8  10.5   6.7e-05   20.8  10.5   1.3   1   1   0   1   1   1   1 type=protein; loc=X:complement(14586073..14586858); ID=FBpp0260700; name=Dyak\GE15690-PA; parent=FBgn0233258,FBtr0262208; dbxref=FlyBase:FBpp0260700,FlyBase_Annotation_IDs:GE15690-PA,GB_protein:EDX02424,REFSEQ:XP_002101316,FlyMine:FBpp0260700; MD5=269ab4e5a0dda8ed84877e5ce123ef37; length=261; release=r1.3; species=Dyak; 
FBpp0271250          -          HPX                  -            0.00014   19.7   2.7   0.00018   19.4   2.7   1.0   1   0   0   1   1   1   1 type=protein; loc=v2_chr2h_random_004:complement(442599..443227,463744..463975); ID=FBpp0271250; name=Dyak\GE26240-PA; parent=FBgn0243271,FBtr0272758; dbxref=FlyBase:FBpp0271250,FlyBase_Annotation_IDs:GE26240-PA,GB_protein:EDW99437,REFSEQ:XP_002086159,FlyMine:FBpp0271250; MD5=5086cea23093a630994910d9229243e6; length=286; release=r1.3; species=Dyak; 
FBpp0258931          -          HPX                  -             0.0066   14.2  25.9    0.0082   13.9  25.9   1.0   1   0   0   1   1   1   0 type=protein; loc=2R:join(15024416..15024501,15025524..15025917); ID=FBpp0258931; name=Dyak\GE13921-PA; parent=FBgn0231563,FBtr0260439; dbxref=FlyBase:FBpp0258931,FlyBase_Annotation_IDs:GE13921-PA,GB_protein:EDW91662,REFSEQ:XP_002091950,FlyMine:FBpp0258931; MD5=63ce05e00da2b6ed37038d7f4fed0eb2; length=159; release=r1.3; species=Dyak; 
FBpp0261123          -          HPX                  -              0.012   13.4   4.5     0.015   13.0   4.5   1.2   1   0   0   1   1   1   0 type=protein; loc=X:complement(8547011..8547369,8548043..8548298); ID=FBpp0261123; name=Dyak\GE16113-PA; parent=FBgn0233659,FBtr0262631; dbxref=FlyBase:FBpp0261123,FlyBase_Annotation_IDs:GE16113-PA,GB_protein:EDX01678,REFSEQ:XP_002100570,FlyMine:FBpp0261123; MD5=9cf418e99df242348086b42555970a29; length=204; release=r1.3; species=Dyak; 
FBpp0268008          -          HPX                  -              0.022   12.4   7.6     0.024   12.3   7.6   1.0   1   0   0   1   1   1   0 type=protein; loc=v2_chr3L_random_008:complement(1270..1622,1868..1901); ID=FBpp0268008; name=Dyak\GE22998-PA; parent=FBgn0240199,FBtr0269516; dbxref=FlyBase:FBpp0268008,FlyBase_Annotation_IDs:GE22998-PA,GB_protein:EDW99619,REFSEQ:XP_002086218,FlyMine:FBpp0268008; MD5=fd09404e2b40e4fd29b44c93691f9086; length=128; release=r1.3; species=Dyak; 
FBpp0264036          -          HPX                  -              0.026   12.2   4.2      0.19    9.3   1.7   2.0   2   0   0   2   2   2   0 type=protein; loc=2L:join(14254136..14254153,14254604..14255152,14255274..14255474,14255648..14256347,14256480..14256910); ID=FBpp0264036; name=Dyak\GE19026-PA; parent=FBgn0236392,FBtr0265544; dbxref=FlyBase:FBpp0264036,FlyBase_Annotation_IDs:GE19026-PA,GB_protein:EDW88987,REFSEQ:XP_002089275,FlyMine:FBpp0264036; MD5=b1e58e1a503fa114a0969d37e3c2c648; length=632; release=r1.3; species=Dyak; 
FBpp0267229          -          HPX                  -               0.03   12.0   0.2     0.031   12.0   0.2   1.0   1   0   0   1   1   1   0 type=protein; loc=3L:17580163..17580639; ID=FBpp0267229; name=Dyak\GE22219-PA; parent=FBgn0239446,FBtr0268737; dbxref=FlyBase:FBpp0267229,FlyBase_Annotation_IDs:GE22219-PA,GB_protein:EDW94842,REFSEQ:XP_002095130,FlyMine:FBpp0267229; MD5=0e0ac753cce51656906f76770f32c9cf; length=158; release=r1.3; species=Dyak; 
FBpp0267340          -          HPX                  -              0.033   11.9   1.1     0.033   11.9   1.1   1.0   1   0   0   1   1   1   0 type=protein; loc=3L:join(19059375..19059491,19064093..19064170); ID=FBpp0267340; name=Dyak\GE22330-PA; parent=FBgn0239553,FBtr0268848; dbxref=FlyBase:FBpp0267340,FlyBase_Annotation_IDs:GE22330-PA,GB_protein:EDW95032,REFSEQ:XP_002095320,FlyMine:FBpp0267340; MD5=77e5e36941b5960eb5fcbcfff3c23e30; length=64; release=r1.3; species=Dyak; 
FBpp0269108          -          HPX                  -              0.037   11.7   1.1     0.036   11.7   1.1   1.0   1   0   0   1   1   1   0 type=protein; loc=3R:complement(18245319..18245453,18247059..18247190); ID=FBpp0269108; name=Dyak\GE24098-PA; parent=FBgn0241237,FBtr0270616; dbxref=FlyBase:FBpp0269108,FlyBase_Annotation_IDs:GE24098-PA,GB_protein:EDW97879,REFSEQ:XP_002098167,FlyMine:FBpp0269108; MD5=2917a97cd3e9c67594a07a5fb49839ab; length=88; release=r1.3; species=Dyak; 
FBpp0264512          -          HPX                  -              0.039   11.6   9.0     0.043   11.5   9.0   1.1   1   0   0   1   1   1   0 type=protein; loc=3L:complement(23022733..23023085,23023606..23023660); ID=FBpp0264512; name=Dyak\GE19502-PA; parent=FBgn0236843,FBtr0266020; dbxref=FlyBase:FBpp0264512,FlyBase_Annotation_IDs:GE19502-PA,GB_protein:EDW95531,REFSEQ:XP_002095819,FlyMine:FBpp0264512; MD5=5fc11f293fa1f34a65805f8021a4730f; length=135; release=r1.3; species=Dyak; 
FBpp0261891          -          HPX                  -              0.056   11.1   6.0      0.07   10.8   6.0   1.1   1   0   0   1   1   1   0 type=protein; loc=X:join(4609453..4609608,4609707..4609871,4609935..4610700,4611012..4611169); ID=FBpp0261891; name=Dyak\GE16881-PA; parent=FBgn0234371,FBtr0263399; dbxref=FlyBase:FBpp0261891,FlyBase_Annotation_IDs:GE16881-PA,GB_protein:EDX01255,REFSEQ:XP_002100147,FlyMine:FBpp0261891; MD5=d2758a0549e942bbeec1ba78aba095f0; length=414; release=r1.3; species=Dyak; 
FBpp0263308          -          HPX                  -               0.18    9.5   6.8      0.19    9.4   6.8   1.0   1   0   0   1   1   1   0 type=protein; loc=2L:join(4649373..4649501,4649584..4649778); ID=FBpp0263308; name=Dyak\GE18298-PA; parent=FBgn0235723,FBtr0264816; dbxref=FlyBase:FBpp0263308,FlyBase_Annotation_IDs:GE18298-PA,GB_protein:EDW87656,REFSEQ:XP_002087944,FlyMine:FBpp0263308; MD5=4e4f7cd276c34d6bc62fdd0652951973; length=107; release=r1.3; species=Dyak; 
FBpp0256251          -          HPX                  -               0.22    9.1   1.5      0.25    9.0   1.5   1.1   1   0   0   1   1   1   0 type=protein; loc=2L:complement(10638450..10639359,10640431..10641227); ID=FBpp0256251; name=Dyak\GE11241-PA; parent=FBgn0229061,FBtr0257759; dbxref=FlyBase:FBpp0256251,FlyBase_Annotation_IDs:GE11241-PA,GB_protein:EDW88434,REFSEQ:XP_002088722,FlyMine:FBpp0256251; MD5=5271df8840584592914813ba6b938719; length=568; release=r1.3; species=Dyak; 
FBpp0258305          -          HPX                  -               0.28    8.8   7.7      0.47    8.0   7.7   1.2   1   0   0   1   1   1   0 type=protein; loc=2L:complement(7210623..7210730,7210931..7210997,7211720..7211844,7212094..7213236,7213672..7214005,7219383..7219450,7219563..7219667,7220393..7220537,7223054..7223263,7224050..7224231,7226158..7226332,7229935..7230074,7230767..7230908,7231590..7231681,7233516..7233678,7233785..7233921,7238347..7238461,7239147..7239739); ID=FBpp0258305; name=Dyak\GE13295-PA; parent=FBgn0230981,FBtr0259813; dbxref=FlyBase:FBpp0258305,FlyBase_Annotation_IDs:GE13295-PA,GB_protein:EDW87996,REFSEQ:XP_002088284,FlyMine:FBpp0258305; MD5=06a5d9eab1ef50a48de87c9d3339297e; length=1347; release=r1.3; species=Dyak; 
FBpp0257329          -          HPX                  -               0.41    8.2   6.5       0.4    8.3   6.5   1.0   1   0   0   1   1   1   0 type=protein; loc=2R:complement(10171120..10171338); ID=FBpp0257329; name=Dyak\GE12319-PA; parent=FBgn0230071,FBtr0258837; dbxref=FlyBase:FBpp0257329,FlyBase_Annotation_IDs:GE12319-PA,GB_protein:EDW91008,REFSEQ:XP_002091296,FlyMine:FBpp0257329; MD5=b6cc8e2ff56884a30a58f1faf0ac64b0; length=72; release=r1.3; species=Dyak; 
FBpp0265402          -          LYS                  -           2.1e-141  464.4  18.6   7.5e-39  132.4   1.5   4.3   4   0   0   4   4   4   4 type=protein; loc=3L:complement(8319637..8320083,8320494..8320729,8321039..8323259); ID=FBpp0265402; name=Dyak\GE20392-PA; parent=FBgn0237708,FBtr0266910; dbxref=FlyBase:FBpp0265402,FlyBase_Annotation_IDs:GE20392-PA,GB_protein:EDW93795,REFSEQ:XP_002094083,FlyMine:FBpp0265402; MD5=53016cc4d57b8fddff0f79fec3dbbb3b; length=967; release=r1.3; species=Dyak; 
FBpp0258789          -          LYS                  -            6.7e-56  187.6   6.5     8e-56  187.3   6.5   1.0   1   0   0   1   1   1   1 type=protein; loc=2R:join(12653167..12653203,12654232..12654390,12654442..12654594,12654758..12654948); ID=FBpp0258789; name=Dyak\GE13779-PA; parent=FBgn0231431,FBtr0260297; dbxref=FlyBase:FBpp0258789,FlyBase_Annotation_IDs:GE13779-PA,GB_protein:EDW91364,REFSEQ:XP_002091652,FlyMine:FBpp0258789; MD5=6178895695d2edb45519baa405846af2; length=179; release=r1.3; species=Dyak; 
FBpp0258788          -          LYS                  -            1.6e-53  179.9   0.4   1.6e-53  179.9   0.4   1.0   1   0   0   1   1   1   1 type=protein; loc=2R:join(12651730..12651883,12651942..12652030,12652102..12652165,12652239..12652372); ID=FBpp0258788; name=Dyak\GE13778-PA; parent=FBgn0231430,FBtr0260296; dbxref=FlyBase:FBpp0258788,FlyBase_Annotation_IDs:GE13778-PA,GB_protein:EDW91363,REFSEQ:XP_002091651; MD5=28b384185c8e61363133bf79ddf66267; length=146; release=r1.3; species=Dyak; 
FBpp0265986          -          LYS                  -            1.2e-50  170.6   2.9   1.3e-50  170.5   2.9   1.0   1   0   0   1   1   1   1 type=protein; loc=3L:complement(1184515..1184940); ID=FBpp0265986; name=Dyak\GE20976-PA; parent=FBgn0238260,FBtr0267494; dbxref=FlyBase:FBpp0265986,FlyBase_Annotation_IDs:GE20976-PA,GB_protein:EDW92796,REFSEQ:XP_002093084,FlyMine:FBpp0265986; MD5=dffa4b53e353a590a99c681aac3f6c78; length=141; release=r1.3; species=Dyak; 
FBpp0266135          -          LYS                  -            4.7e-50  168.7   0.9     5e-50  168.6   0.9   1.0   1   0   0   1   1   1   1 type=protein; loc=3L:1179024..1179446; ID=FBpp0266135; name=Dyak\GE21125-PA; parent=FBgn0238404,FBtr0267643; dbxref=FlyBase:FBpp0266135,FlyBase_Annotation_IDs:GE21125-PA,GB_protein:EDW92795,REFSEQ:XP_002093083,FlyMine:FBpp0266135; MD5=d8fdc0a953eeffefbabe9fc755725c9b; length=140; release=r1.3; species=Dyak; 
FBpp0265987          -          LYS                  -            4.7e-50  168.7   1.0   5.1e-50  168.6   1.0   1.0   1   0   0   1   1   1   1 type=protein; loc=3L:complement(1176834..1177256); ID=FBpp0265987; name=Dyak\GE20977-PA; parent=FBgn0238261,FBtr0267495; dbxref=FlyBase:FBpp0265987,FlyBase_Annotation_IDs:GE20977-PA,GB_protein:EDW92794,REFSEQ:XP_002093082,FlyMine:FBpp0265987; MD5=49124ac1035fdef3fe743292b5c94031; length=140; release=r1.3; species=Dyak; 
FBpp0266134          -          LYS                  -            4.7e-50  168.7   1.0   5.1e-50  168.6   1.0   1.0   1   0   0   1   1   1   1 type=protein; loc=3L:1175485..1175907; ID=FBpp0266134; name=Dyak\GE21124-PA; parent=FBgn0238403,FBtr0267642; dbxref=FlyBase:FBpp0266134,FlyBase_Annotation_IDs:GE21124-PA,GB_protein:EDW92793,REFSEQ:XP_002093081; MD5=49124ac1035fdef3fe743292b5c94031; length=140; release=r1.3; species=Dyak; 
FBpp0266133          -          LYS                  -            4.7e-50  168.7   0.9   5.1e-50  168.6   0.9   1.0   1   0   0   1   1   1   1 type=protein; loc=3L:1172224..1172646; ID=FBpp0266133; name=Dyak\GE21123-PA; parent=FBgn0238402,FBtr0267641; dbxref=FlyBase:FBpp0266133,FlyBase_Annotation_IDs:GE21123-PA,GB_protein:EDW92792,REFSEQ:XP_002093080,FlyMine:FBpp0266133; MD5=138c96c3c598ac3965f1cf17ef654968; length=140; release=r1.3; species=Dyak; 
FBpp0266136          -          LYS                  -            4.4e-49  165.5   1.8   4.7e-49  165.4   1.8   1.0   1   0   0   1   1   1   1 type=protein; loc=3L:1186431..1186853; ID=FBpp0266136; name=Dyak\LysS-PA; parent=FBgn0068130,FBtr0267644; dbxref=FlyBase:FBpp0266136,FlyBase_Annotation_IDs:GE21126-PA,GB_protein:EDW92797,REFSEQ:XP_002093085,FlyMine:FBpp0266136; MD5=a2e6d62ef2a71f2b4e293cc292da7314; length=140; release=r1.3; species=Dyak; 
FBpp0259097          -          LYS                  -              3e-47  159.6   0.1   3.3e-47  159.5   0.1   1.0   1   0   0   1   1   1   1 type=protein; loc=2R:16872425..16872871; ID=FBpp0259097; name=Dyak\GE14087-PA; parent=FBgn0231713,FBtr0260605; dbxref=FlyBase:FBpp0259097,FlyBase_Annotation_IDs:GE14087-PA,GB_protein:EDW91967,REFSEQ:XP_002092255,FlyMine:FBpp0259097; MD5=4c98d99163713c4f2de129d16d75d5ec; length=148; release=r1.3; species=Dyak; 
FBpp0265991          -          LYS                  -            1.5e-46  157.3   0.2   1.6e-46  157.3   0.2   1.0   1   0   0   1   1   1   1 type=protein; loc=3L:complement(1158800..1159228); ID=FBpp0265991; name=Dyak\GE20981-PA; parent=FBgn0238265,FBtr0267499; dbxref=FlyBase:FBpp0265991,FlyBase_Annotation_IDs:GE20981-PA,GB_protein:EDW92787,REFSEQ:XP_002093075,FlyMine:FBpp0265991; MD5=5d28600d4a8016704b0eb453c339d939; length=142; release=r1.3; species=Dyak; 
FBpp0261414          -          LYS                  -            2.5e-46  156.6   0.1   2.5e-46  156.6   0.1   1.0   1   0   0   1   1   1   1 type=protein; loc=X:complement(3148164..3148309,3148369..3148518,3148608..3148770); ID=FBpp0261414; name=Dyak\GE16404-PA; parent=FBgn0068402,FBtr0262922; dbxref=FlyBase:FBpp0261414,FlyBase_Annotation_IDs:GE16404-PA,GB_protein:EDX01118,REFSEQ:XP_002100010,FlyMine:FBpp0261414; MD5=81228faa6023e0586674b6b4ccc6f9be; length=152; release=r1.3; species=Dyak; 
FBpp0271015          -          MD2L                 -            1.7e-41  141.6   2.0   1.8e-41  141.5   2.0   1.0   1   0   0   1   1   1   1 type=protein; loc=3R:join(9924988..9925054,9925344..9925451,9925508..9925839); ID=FBpp0271015; name=Dyak\GE26005-PA; parent=FBgn0243048,FBtr0272523; dbxref=FlyBase:FBpp0271015,FlyBase_Annotation_IDs:GE26005-PA,GB_protein:EDW96762,REFSEQ:XP_002097050,FlyMine:FBpp0271015; MD5=5af1524dde6a72e9be8e6ec458ef32c1; length=168; release=r1.3; species=Dyak; 
FBpp0262866          -          MD2L                 -            2.2e-37  128.2   0.1   2.4e-37  128.1   0.1   1.0   1   0   0   1   1   1   1 type=protein; loc=2L:1972875..1973321; ID=FBpp0262866; name=Dyak\GE17856-PA; parent=FBgn0235296,FBtr0264374; dbxref=FlyBase:FBpp0262866,FlyBase_Annotation_IDs:GE17856-PA,GB_protein:EDW87311,REFSEQ:XP_002087599,FlyMine:FBpp0262866; MD5=c044e2218d944dbee96523d1ad16cf3e; length=148; release=r1.3; species=Dyak; 
