id	class	strata	Muscidae	Calyptratae	Schizophora	Cyclorrhapha	Diptera	Endopterygota	Insecta	Arthropoda	Ecdysozoa	Protostomia	Bilateria	Metazoa	Opisthokont
XP_005181079.1	known	Schizophora	1	1	9	0	0	0	0	0	0	0	0	0	0
XP_005189624.1	known	Opisthokont	1	1	9	0	5	17	3	5	10	5	11	4	4
XP_005191698.1	known	Metazoa	1	1	9	1	5	17	3	3	8	3	9	3	0
XP_005189648.1	known	Opisthokont	1	1	9	1	5	17	3	5	10	5	11	4	4
XP_005191847.1	known	Endopterygota	1	1	9	0	5	5	0	0	0	0	0	0	0
XP_005191463.1	known	Cyclorrhapha	1	1	8	1	0	0	0	0	0	0	0	0	0
XP_005174800.1	known	Opisthokont	1	1	9	1	5	17	3	4	9	3	11	4	4
XP_005175646.1	known	Schizophora	1	1	9	0	0	0	0	0	0	0	0	0	0
XP_005178255.1	known	Metazoa	1	1	8	1	5	16	0	4	0	1	3	2	0
XP_005191084.1	known	Metazoa	1	1	9	1	5	16	2	5	10	4	11	4	0
XP_005182267.1	known	Calyptratae	1	1	0	0	0	0	0	0	0	0	0	0	0
XP_005189688.1	known	Bilateria	1	1	4	0	1	10	2	1	1	1	2	0	0
XP_005182263.1	known	Opisthokont	1	1	9	1	5	17	3	5	10	5	11	4	4
XP_005191367.1	known	Schizophora	1	0	9	0	0	0	0	0	0	0	0	0	0
XP_005185576.1	known	Diptera	1	0	9	0	2	0	0	0	0	0	0	0	0
XP_005180766.1	known	Opisthokont	1	1	9	0	5	17	3	5	10	5	11	4	4
XP_005191320.1	known	Schizophora	1	1	5	0	0	0	0	0	0	0	0	0	0
XP_005176617.1	known	Schizophora	1	1	2	0	0	0	0	0	0	0	0	0	0
XP_005182979.1	known	Metazoa	1	1	9	0	5	17	1	2	9	3	7	1	0
XP_005191898.1	known	Diptera	1	1	8	0	4	0	0	0	0	0	0	0	0
XP_005187680.1	known	Metazoa	1	1	9	1	5	17	3	4	10	5	1	2	0
XP_005184028.1	known	Opisthokont	1	1	9	0	2	17	2	5	0	2	9	1	2
XP_005177879.1	known	Muscidae	1	0	0	0	0	0	0	0	0	0	0	0	0
XP_005186217.1	known	Metazoa	1	1	9	0	5	15	3	4	9	3	10	1	0
XP_005179036.1	known	Insecta	1	0	9	1	5	15	3	0	0	0	0	0	0
XP_005191104.1	known	Endopterygota	1	1	9	0	4	2	0	0	0	0	0	0	0
XP_005177563.1	known	Schizophora	1	0	2	0	0	0	0	0	0	0	0	0	0
XP_005186660.1	known	Metazoa	1	1	9	1	5	17	3	4	10	5	11	4	0
XP_005178747.1	known	Opisthokont	1	1	9	1	5	16	3	4	10	4	11	4	1
XP_005181925.1	known	Metazoa	1	1	9	0	5	17	2	5	9	5	11	3	0
XP_005180139.1	known	Opisthokont	1	1	9	1	5	17	3	5	10	5	11	4	4
XP_005187726.1	known	Endopterygota	1	1	9	0	5	10	0	0	0	0	0	0	0
XP_005178391.1	known	Opisthokont	1	1	9	0	5	17	3	5	8	5	11	2	3
XP_005178520.1	known	Metazoa	1	1	9	0	5	17	3	5	9	5	11	4	0
XP_005175261.1	known	Schizophora	1	1	8	0	0	0	0	0	0	0	0	0	0
XP_005188858.1	known	Bilateria	1	1	1	0	1	2	1	1	0	0	4	0	0
XP_005180086.1	known	Opisthokont	1	1	9	1	5	17	3	5	10	5	11	4	4
XP_005177466.1	known	Opisthokont	1	1	9	1	5	16	3	5	7	4	11	4	2
XP_005189177.1	known	Ecdysozoa	1	0	6	0	0	0	0	0	1	0	0	0	0
XP_005176908.1	known	Opisthokont	1	1	9	1	5	17	3	2	0	0	1	1	1
XP_005185961.1	known	Insecta	1	1	9	0	5	17	3	0	0	0	0	0	0
XP_005190533.1	known	Metazoa	1	1	9	1	3	15	3	4	9	5	10	4	0
XP_005191036.1	known	Endopterygota	1	1	9	1	3	1	0	0	0	0	0	0	0
XP_005178897.1	known	Insecta	1	1	9	1	4	12	3	0	0	0	0	0	0
XP_005177021.1	known	Metazoa	1	1	9	1	5	16	3	5	9	5	11	4	0
XP_005186672.1	known	Opisthokont	1	1	9	0	5	17	3	5	6	5	11	3	3
XP_005183835.1	known	Opisthokont	1	1	9	1	5	17	3	5	10	5	11	4	4
XP_005185534.1	known	Bilateria	1	1	5	0	2	14	3	2	1	0	9	0	0
XP_005187193.1	known	Endopterygota	1	1	9	1	3	5	0	0	0	0	0	0	0
XP_005183815.1	known	Metazoa	1	1	9	0	5	16	3	5	8	5	10	3	0
XP_005179733.1	known	Opisthokont	1	1	9	0	5	17	3	5	8	3	11	4	1
XP_005175265.1	known	Metazoa	1	0	0	0	0	1	0	0	0	2	0	1	0
XP_005184334.1	known	Opisthokont	1	1	9	1	4	17	3	5	9	5	11	4	4
XP_005183155.1	known	Metazoa	1	1	9	1	5	17	3	4	10	5	1	2	0
XP_005177557.1	known	Metazoa	1	1	9	0	4	12	1	1	0	1	0	1	0
XP_005177121.1	known	Arthropoda	1	0	9	0	3	8	1	1	0	0	0	0	0
XP_005184564.1	known	Schizophora	1	0	4	0	0	0	0	0	0	0	0	0	0
XP_005190561.1	known	Metazoa	1	0	3	0	5	8	2	0	3	2	0	1	0
XP_005190138.1	known	Metazoa	1	1	9	0	5	15	2	5	8	4	10	4	0
XP_005176174.1	known	Opisthokont	1	1	9	1	5	17	3	5	10	5	11	4	4
XP_005178735.1	known	Metazoa	1	1	9	1	5	17	3	4	1	4	11	3	0
XP_005176939.1	known	Ecdysozoa	1	1	6	0	3	15	2	2	1	0	0	0	0
XP_005183352.1	known	Opisthokont	1	1	9	0	5	14	3	4	8	5	11	4	4
XP_005181964.1	known	Metazoa	1	1	9	0	5	17	3	5	1	5	11	2	0
XP_005180588.1	known	Schizophora	1	1	2	0	0	0	0	0	0	0	0	0	0
XP_005191739.1	known	Opisthokont	1	1	9	0	5	16	3	5	10	3	9	2	4
XP_005185599.1	known	Metazoa	1	1	9	1	5	17	3	4	9	4	11	4	0
XP_005188124.1	known	Opisthokont	1	1	9	0	5	14	1	2	8	4	10	2	1
XP_005191770.1	known	Bilateria	1	1	9	0	4	8	2	1	0	0	1	0	0
XP_005185876.1	known	Metazoa	1	1	9	0	5	16	3	3	2	5	9	2	0
XP_005184458.1	known	Insecta	1	1	8	0	1	0	1	0	0	0	0	0	0
XP_005185242.1	known	Endopterygota	1	1	9	0	4	1	0	0	0	0	0	0	0
XP_005188355.1	known	Endopterygota	1	1	7	0	0	4	0	0	0	0	0	0	0
XP_005179550.1	known	Opisthokont	1	1	9	1	5	16	3	4	9	5	10	3	4
XP_005191298.1	known	Muscidae	1	0	0	0	0	0	0	0	0	0	0	0	0
XP_005181959.1	known	Opisthokont	1	1	9	1	5	17	3	4	8	4	10	4	3
XP_005184781.1	known	Opisthokont	1	1	9	1	5	16	3	5	9	5	11	4	4
XP_005176222.1	known	Opisthokont	1	1	9	0	5	12	1	1	0	0	0	0	2
XP_005181720.1	known	Endopterygota	1	1	7	0	0	8	0	0	0	0	0	0	0
XP_005190210.1	known	Bilateria	1	1	9	0	5	17	3	3	3	0	2	0	0
XP_005187656.1	known	Bilateria	1	1	9	0	4	15	2	1	0	2	5	0	0
XP_005191988.1	known	Opisthokont	1	1	9	0	5	17	3	5	10	5	8	1	2
XP_005190796.1	known	Diptera	1	1	9	0	1	0	0	0	0	0	0	0	0
XP_005181739.1	known	Metazoa	1	1	9	0	4	3	2	1	0	2	6	1	0
XP_005182947.1	known	Protostomia	1	1	9	0	5	15	2	2	9	2	0	0	0
XP_005181721.1	known	Endopterygota	1	1	7	0	0	8	0	0	0	0	0	0	0
XP_005190385.1	known	Endopterygota	1	1	9	0	5	8	0	0	0	0	0	0	0
XP_005190034.1	known	Arthropoda	1	0	9	0	2	1	0	1	0	0	0	0	0
XP_005178961.1	known	Metazoa	1	1	9	1	5	17	3	5	10	4	11	4	0
XP_005183290.1	known	Metazoa	1	1	8	0	5	17	3	5	10	5	11	4	0
XP_005179446.1	known	Diptera	1	1	8	0	1	0	0	0	0	0	0	0	0
XP_005177573.1	known	Metazoa	1	1	9	0	4	8	2	4	5	3	9	2	0
XP_005180257.1	known	Metazoa	1	1	9	0	0	3	0	1	2	1	1	1	0
XP_005189166.1	known	Opisthokont	1	1	9	1	5	16	3	5	10	5	10	4	4
XP_005185396.1	known	Opisthokont	1	1	9	0	5	17	1	4	6	4	9	4	3
XP_005181846.1	known	Opisthokont	1	1	9	1	5	17	3	5	0	1	10	3	2
XP_005188727.1	known	Opisthokont	1	1	9	1	5	17	3	5	10	4	11	4	4
XP_005185515.1	known	Opisthokont	1	1	9	1	5	17	3	5	10	5	11	4	4
XP_005183059.1	known	Bilateria	1	1	9	1	4	17	1	2	2	3	3	0	0
XP_005186800.1	known	Metazoa	1	1	9	0	5	17	3	5	1	4	9	2	0
XP_005187321.1	known	Opisthokont	1	1	9	0	4	17	3	5	10	5	10	2	1
XP_005182872.1	known	Endopterygota	1	1	9	0	3	4	0	0	0	0	0	0	0
XP_005180517.1	known	Metazoa	1	1	9	1	5	17	3	5	9	3	0	2	0
XP_005186253.1	known	Metazoa	1	1	9	1	5	17	2	4	10	5	11	2	0
XP_005178381.1	known	Diptera	1	0	3	0	1	0	0	0	0	0	0	0	0
XP_005181917.1	known	Ecdysozoa	1	1	9	0	5	14	1	2	3	0	0	0	0
XP_005188944.1	known	Schizophora	1	0	9	0	0	0	0	0	0	0	0	0	0
XP_005180334.1	known	Metazoa	1	1	9	1	5	17	3	5	9	5	11	4	0
XP_005183126.1	known	Opisthokont	1	1	9	0	5	17	3	5	10	5	11	4	4
XP_005183997.1	known	Opisthokont	1	1	9	1	5	17	3	5	10	5	11	4	4
XP_005181315.1	known	Metazoa	1	1	9	1	5	17	3	5	10	5	11	3	0
XP_005177068.1	known	Diptera	1	1	7	0	1	0	0	0	0	0	0	0	0
XP_005187419.1	known	Opisthokont	1	1	8	0	2	15	3	4	7	5	11	2	1
XP_005176823.1	known	Endopterygota	1	0	0	0	0	1	0	0	0	0	0	0	0
XP_005187281.1	known	Bilateria	1	1	9	0	5	16	1	0	2	2	5	0	0
XP_005189361.1	known	Bilateria	1	0	0	0	1	0	0	0	0	0	1	0	0
XP_005186608.1	known	Schizophora	1	0	9	0	0	0	0	0	0	0	0	0	0
XP_005187007.1	known	Opisthokont	1	1	9	1	5	17	3	5	9	5	11	4	1
XP_005182015.1	known	Endopterygota	1	1	7	0	4	8	0	0	0	0	0	0	0
XP_005178479.1	known	Diptera	1	0	9	0	1	0	0	0	0	0	0	0	0
XP_005181865.1	known	Metazoa	1	1	9	1	5	17	3	5	10	5	9	4	0
XP_005191664.1	known	Schizophora	1	0	4	0	0	0	0	0	0	0	0	0	0
XP_005182826.1	known	Opisthokont	1	1	9	1	5	17	3	5	10	5	11	4	4
XP_005187970.1	known	Metazoa	1	1	9	1	5	17	3	5	9	4	11	2	0
XP_005181018.1	known	Opisthokont	1	1	9	1	5	17	3	5	10	5	11	4	3
XP_005191410.1	known	Endopterygota	1	1	9	0	3	9	0	0	0	0	0	0	0
XP_005180973.1	known	Diptera	1	1	9	0	5	0	0	0	0	0	0	0	0
XP_005185673.1	known	Muscidae	1	0	0	0	0	0	0	0	0	0	0	0	0
XP_005192000.1	known	Metazoa	1	1	9	0	5	16	2	3	3	3	9	1	0
XP_005190353.1	known	Opisthokont	1	1	9	1	5	17	3	5	10	5	11	4	4
XP_005191756.1	known	Opisthokont	1	1	9	1	5	17	3	5	9	5	11	3	4
XP_005175307.1	known	Opisthokont	1	1	9	0	5	14	3	5	10	3	10	2	1
XP_005181327.1	known	Schizophora	1	1	4	0	0	0	0	0	0	0	0	0	0
XP_005190539.1	known	Opisthokont	1	1	9	1	5	16	3	1	1	0	9	2	2
XP_005181216.1	known	Metazoa	1	0	9	0	5	15	3	4	8	4	9	4	0
XP_005175184.1	known	Metazoa	1	1	9	0	2	14	0	4	6	2	2	1	0
XP_005176275.1	known	Opisthokont	1	1	9	0	5	17	3	5	10	5	11	4	4
XP_005181416.1	known	Metazoa	1	1	9	0	4	16	3	5	9	4	11	4	0
XP_005190160.1	known	Endopterygota	1	0	9	0	0	1	0	0	0	0	0	0	0
XP_005178508.1	known	Opisthokont	1	1	9	0	5	17	3	5	10	5	11	4	4
XP_005184018.1	known	Schizophora	1	0	9	0	0	0	0	0	0	0	0	0	0
XP_005183861.1	known	Metazoa	1	0	9	0	4	17	3	3	10	5	11	1	0
XP_005190287.1	known	Schizophora	1	0	2	0	0	0	0	0	0	0	0	0	0
XP_005184211.1	known	Metazoa	1	1	9	1	5	17	3	4	0	2	7	2	0
XP_005183716.1	known	Arthropoda	1	1	9	1	4	17	3	5	0	0	0	0	0
XP_005181916.1	known	Schizophora	1	0	9	0	0	0	0	0	0	0	0	0	0
XP_005178846.1	known	Opisthokont	1	1	9	1	5	17	3	1	10	2	10	2	4
XP_005180727.1	known	Metazoa	1	1	9	1	5	17	3	5	8	4	11	2	0
XP_005176735.1	known	Opisthokont	1	1	9	0	5	17	3	5	10	5	11	4	3
XP_005177275.1	known	Muscidae	1	0	0	0	0	0	0	0	0	0	0	0	0
XP_005181106.1	known	Opisthokont	1	1	9	0	4	17	3	3	0	3	7	2	1
XP_005190534.1	known	Schizophora	1	1	6	0	0	0	0	0	0	0	0	0	0
XP_005189862.1	known	Opisthokont	1	1	9	1	5	17	3	5	10	5	11	4	1
XP_005181002.1	known	Opisthokont	1	1	9	1	5	17	3	5	10	5	11	4	4
XP_005176750.1	known	Arthropoda	1	0	9	1	5	16	2	2	0	0	0	0	0
XP_005188723.1	known	Bilateria	1	1	9	0	5	16	3	0	2	3	11	0	0
XP_005184847.1	known	Bilateria	1	1	2	0	0	0	0	0	0	0	1	0	0
XP_005180575.1	known	Protostomia	1	1	8	0	4	8	0	3	1	1	0	0	0
XP_005175561.1	known	Opisthokont	1	1	9	1	5	17	3	5	10	5	11	4	4
XP_005189943.1	known	Endopterygota	1	1	9	1	4	5	0	0	0	0	0	0	0
XP_005185506.1	known	Protostomia	1	1	5	1	3	9	3	2	0	1	0	0	0
XP_005175800.1	known	Opisthokont	1	1	9	1	5	17	3	5	10	5	11	4	4
XP_005187195.1	known	Endopterygota	1	1	9	0	1	3	0	0	0	0	0	0	0
XP_005174791.1	known	Metazoa	1	1	9	0	5	11	2	5	2	4	8	1	0
XP_005184455.1	known	Bilateria	1	1	9	0	5	8	1	1	0	1	7	0	0
XP_005188185.1	known	Metazoa	1	1	8	0	5	16	2	4	0	3	9	4	0
XP_005179324.1	known	Metazoa	1	1	9	0	5	17	3	2	0	3	4	1	0
XP_005185914.1	known	Metazoa	1	1	9	0	4	17	3	4	0	3	10	4	0
XP_005191870.1	known	Insecta	1	1	7	0	3	6	2	0	0	0	0	0	0
XP_005179995.1	known	Diptera	1	1	8	1	1	0	0	0	0	0	0	0	0
XP_005183098.1	known	Insecta	1	1	7	0	5	7	1	0	0	0	0	0	0
XP_005180458.1	known	Schizophora	1	1	1	0	0	0	0	0	0	0	0	0	0
XP_005185501.1	known	Ecdysozoa	1	1	9	0	5	14	0	2	4	0	0	0	0
PASA1_model_44	novel	Arthropoda	1	1	1	0	0	0	0	1	0	0	0	0	0
XP_005180212.1	known	Schizophora	1	1	5	0	0	0	0	0	0	0	0	0	0
XP_005181241.1	known	Opisthokont	1	1	9	1	3	13	3	4	9	4	11	4	3
XP_005184646.1	known	Diptera	1	1	5	0	1	0	0	0	0	0	0	0	0
XP_005177324.1	known	Bilateria	1	1	9	0	4	14	1	2	0	0	1	0	0
XP_005177332.1	known	Schizophora	1	1	9	0	0	0	0	0	0	0	0	0	0
XP_005188251.1	known	Insecta	1	1	9	1	5	16	3	0	0	0	0	0	0
XP_005189292.1	known	Opisthokont	1	1	9	0	5	17	3	5	10	5	11	4	4
XP_005177993.1	known	Diptera	1	1	8	0	1	0	0	0	0	0	0	0	0
XP_005174787.1	known	Ecdysozoa	1	1	9	0	3	15	2	3	5	0	0	0	0
XP_005180984.1	known	Arthropoda	1	1	9	1	5	15	2	2	0	0	0	0	0
XP_005188578.1	known	Endopterygota	1	0	8	0	0	2	0	0	0	0	0	0	0
XP_005179078.1	known	Opisthokont	1	1	9	1	5	15	3	4	10	5	11	4	4
XP_005187995.1	known	Schizophora	1	1	8	0	0	0	0	0	0	0	0	0	0
XP_005185699.1	known	Metazoa	1	1	9	0	1	10	1	4	2	4	10	2	0
XP_005184274.1	known	Bilateria	1	1	9	0	4	9	1	0	0	0	1	0	0
XP_005191480.1	known	Metazoa	1	0	9	0	4	16	1	5	0	2	0	2	0
XP_005177016.1	known	Opisthokont	1	1	9	1	5	17	3	5	10	5	11	4	4
XP_005185542.1	known	Protostomia	1	1	9	1	5	17	3	4	2	2	0	0	0
XP_005184089.1	known	Schizophora	1	1	8	0	0	0	0	0	0	0	0	0	0
XP_005185208.1	known	Opisthokont	1	1	9	0	5	17	3	4	9	4	11	4	4
XP_005191079.1	known	Bilateria	1	1	9	0	0	0	0	0	0	0	1	0	0
XP_005191051.1	known	Diptera	1	1	4	0	1	0	0	0	0	0	0	0	0
XP_005190127.1	known	Ecdysozoa	1	1	9	0	5	13	1	0	1	0	0	0	0
XP_005180216.1	known	Metazoa	1	1	9	1	5	4	1	0	0	0	1	1	0
XP_005176904.1	known	Opisthokont	1	1	9	1	5	17	3	5	10	4	11	4	3
XP_005186174.1	known	Opisthokont	1	1	9	0	5	17	3	4	3	5	10	4	1
XP_005186578.1	known	Insecta	1	1	9	0	5	15	1	0	0	0	0	0	0
XP_005183652.1	known	Endopterygota	1	1	9	0	5	8	0	0	0	0	0	0	0
XP_005185853.1	known	Opisthokont	1	0	9	1	5	16	3	4	9	4	11	4	2
XP_005185928.1	known	Endopterygota	1	1	7	0	1	2	0	0	0	0	0	0	0
XP_005187699.1	known	Opisthokont	1	1	9	1	5	17	3	5	10	5	11	4	1
XP_005191190.1	known	Opisthokont	1	1	9	1	5	17	3	5	10	5	11	4	4
XP_005175961.1	known	Protostomia	1	1	9	1	5	11	2	1	0	1	0	0	0
XP_005178540.1	known	Opisthokont	1	1	9	0	5	17	3	4	7	4	10	3	1
XP_005181950.1	known	Metazoa	1	1	9	1	5	16	3	5	10	5	11	4	0
XP_005187099.1	known	Opisthokont	1	1	9	1	5	17	3	5	10	5	11	4	1
XP_005189480.1	known	Schizophora	1	0	3	0	0	0	0	0	0	0	0	0	0
XP_005187341.1	known	Arthropoda	1	1	9	1	5	17	3	5	0	0	0	0	0
XP_005188938.1	known	Opisthokont	1	1	9	1	5	15	3	5	8	5	10	4	3
XP_005181256.1	known	Cyclorrhapha	1	0	8	1	0	0	0	0	0	0	0	0	0
XP_005177686.1	known	Metazoa	1	1	9	0	5	16	3	5	9	5	11	4	0
XP_005178701.1	known	Opisthokont	1	1	9	1	5	17	3	5	10	4	10	2	3
XP_005182515.1	known	Metazoa	1	1	9	1	4	17	2	5	8	3	8	2	0
XP_005176513.1	known	Opisthokont	1	1	9	0	5	17	3	5	9	3	11	4	4
XP_005188053.1	known	Metazoa	1	1	9	1	5	17	3	2	8	3	10	3	0
XP_005188607.1	known	Opisthokont	1	1	9	1	5	17	3	5	9	4	11	3	2
XP_005178439.1	known	Metazoa	1	1	9	0	5	16	2	5	10	5	11	4	0
XP_005191475.1	known	Metazoa	1	1	9	0	3	8	3	3	0	5	11	2	0
XP_005175907.1	known	Metazoa	1	1	9	0	2	13	2	2	6	2	10	2	0
XP_005176364.1	known	Opisthokont	1	1	9	1	5	17	3	5	10	5	11	4	4
XP_005174923.1	known	Muscidae	1	0	0	0	0	0	0	0	0	0	0	0	0
XP_005184196.1	known	Metazoa	1	1	9	0	5	16	2	5	9	5	11	4	0
XP_005186763.1	known	Bilateria	1	1	9	1	5	16	3	4	6	4	11	0	0
XP_005186938.1	known	Bilateria	1	1	9	1	5	17	3	1	1	0	1	0	0
XP_005177306.1	known	Opisthokont	1	1	9	0	5	17	3	5	8	5	11	4	1
XP_005190868.1	known	Opisthokont	1	1	9	1	5	17	3	5	10	5	11	4	4
XP_005189523.1	known	Muscidae	1	0	0	0	0	0	0	0	0	0	0	0	0
XP_005190293.1	known	Opisthokont	1	1	9	0	5	17	3	5	10	5	11	4	4
XP_005182175.1	known	Opisthokont	1	1	9	0	5	17	3	5	9	4	11	4	3
XP_005184261.1	known	Arthropoda	1	1	5	0	1	0	0	1	0	0	0	0	0
XP_005192108.1	known	Opisthokont	1	1	9	1	5	17	3	5	1	5	11	3	4
XP_005175314.1	known	Opisthokont	1	1	9	1	3	15	3	3	9	3	6	1	2
XP_005187870.1	known	Muscidae	1	0	0	0	0	0	0	0	0	0	0	0	0
XP_005189057.1	known	Opisthokont	1	1	9	0	5	17	3	5	9	5	11	4	4
XP_005181072.1	known	Schizophora	1	1	9	0	0	0	0	0	0	0	0	0	0
XP_005177160.1	known	Metazoa	1	1	9	0	4	11	3	4	10	5	10	2	0
XP_005175406.1	known	Metazoa	1	1	9	1	5	15	3	5	10	5	11	3	0
XP_005175238.1	known	Opisthokont	1	1	9	1	5	17	3	5	10	5	11	4	4
XP_005190972.1	known	Metazoa	1	1	9	0	5	17	3	5	8	5	11	4	0
XP_005190700.1	known	Opisthokont	1	1	9	1	5	17	2	5	10	5	11	4	3
XP_005191925.1	known	Metazoa	1	1	9	1	5	17	3	4	8	5	9	4	0
XP_005175651.1	known	Opisthokont	1	1	9	1	5	17	3	5	10	5	11	4	4
XP_005179967.1	known	Endopterygota	1	1	9	1	4	3	0	0	0	0	0	0	0
XP_005182698.1	known	Opisthokont	1	1	9	0	5	17	2	3	10	5	11	4	4
XP_005185500.1	known	Opisthokont	1	1	9	1	5	17	3	5	10	5	11	4	4
XP_005177664.1	known	Opisthokont	1	1	9	1	5	16	3	5	9	5	11	3	3
XP_005189941.1	known	Metazoa	1	1	6	0	3	10	2	0	0	1	0	1	0
XP_005181360.1	known	Opisthokont	1	1	9	0	5	15	3	5	10	5	11	4	4
XP_005192185.1	known	Diptera	1	1	9	0	4	0	0	0	0	0	0	0	0
XP_005189337.1	known	Bilateria	1	1	9	0	5	17	3	4	10	4	7	0	0
XP_005188891.1	known	Opisthokont	1	1	9	0	5	16	3	5	10	5	11	4	3
XP_005175234.1	known	Metazoa	1	1	9	1	5	16	3	5	10	5	10	4	0
XP_005176457.1	known	Metazoa	1	1	9	1	5	17	3	4	0	0	0	1	0
XP_005186278.1	known	Opisthokont	1	1	9	1	5	16	3	5	10	5	11	4	4
XP_005187729.1	known	Metazoa	1	1	9	0	5	16	3	4	7	4	11	3	0
XP_005175482.1	known	Schizophora	1	1	9	0	0	0	0	0	0	0	0	0	0
XP_005182157.1	known	Opisthokont	1	1	9	1	5	17	3	5	10	5	11	4	3
XP_005178463.1	known	Opisthokont	1	1	9	1	5	17	3	4	9	4	9	4	1
XP_005185363.1	known	Opisthokont	1	1	9	1	5	17	3	5	9	5	11	3	1
XP_005190023.1	known	Insecta	1	1	9	1	3	4	1	0	0	0	0	0	0
XP_005176447.1	known	Opisthokont	1	0	9	0	5	17	3	4	9	5	10	4	3
XP_005175783.1	known	Opisthokont	1	1	9	1	5	17	3	5	10	5	11	4	4
XP_005175391.1	known	Muscidae	1	0	0	0	0	0	0	0	0	0	0	0	0
XP_005191430.1	known	Opisthokont	1	1	9	1	5	17	2	5	10	4	11	4	4
XP_005179551.1	known	Metazoa	1	1	9	0	5	14	1	4	0	3	11	2	0
XP_005180635.1	known	Opisthokont	1	1	9	1	5	17	3	5	10	5	11	4	1
XP_005186815.1	known	Schizophora	1	0	1	0	0	0	0	0	0	0	0	0	0
XP_005175747.1	known	Opisthokont	1	1	9	0	5	17	3	5	9	4	11	4	4
XP_005191251.1	known	Arthropoda	1	0	8	0	1	3	0	1	0	0	0	0	0
XP_005177732.1	known	Opisthokont	1	1	9	1	5	17	3	5	10	5	11	4	4
XP_005188253.1	known	Ecdysozoa	1	1	9	1	5	17	3	0	5	0	0	0	0
XP_005182513.1	known	Metazoa	1	1	9	1	4	17	2	5	8	3	8	2	0
XP_005191889.1	known	Muscidae	1	0	0	0	0	0	0	0	0	0	0	0	0
XP_005179698.1	known	Metazoa	1	1	9	1	5	17	3	5	10	5	11	4	0
XP_005190254.1	known	Opisthokont	1	1	9	0	5	17	3	5	9	5	11	4	3
XP_005189039.1	known	Opisthokont	1	1	9	1	5	16	3	5	9	5	11	4	4
XP_005180172.1	known	Cyclorrhapha	1	1	8	1	0	0	0	0	0	0	0	0	0
XP_005192114.1	known	Insecta	1	1	9	0	2	3	1	0	0	0	0	0	0
XP_005190751.1	known	Opisthokont	1	1	9	0	5	15	3	2	8	4	11	4	1
XP_005189667.1	known	Protostomia	1	1	9	1	5	17	3	5	10	5	0	0	0
XP_005189607.1	known	Opisthokont	1	1	9	0	5	16	2	4	9	4	10	4	4
XP_005183791.1	known	Insecta	1	0	8	1	4	12	1	0	0	0	0	0	0
XP_005185023.1	known	Endopterygota	1	0	4	0	0	3	0	0	0	0	0	0	0
XP_005184976.1	known	Metazoa	1	1	9	0	5	13	1	1	0	0	0	1	0
XP_005181591.1	known	Metazoa	1	1	7	0	4	17	3	5	8	2	7	3	0
XP_005184948.1	known	Endopterygota	1	1	8	0	0	9	0	0	0	0	0	0	0
XP_005191453.1	known	Schizophora	1	1	6	0	0	0	0	0	0	0	0	0	0
XP_005187482.1	known	Schizophora	1	1	9	0	0	0	0	0	0	0	0	0	0
XP_005175376.1	known	Opisthokont	1	1	9	1	5	13	2	3	8	5	10	4	4
XP_005189267.1	known	Opisthokont	1	1	9	1	5	17	3	4	8	5	11	3	1
XP_005186144.1	known	Metazoa	1	1	9	1	5	13	3	4	5	4	11	4	0
XP_005186599.1	known	Metazoa	1	1	9	0	5	15	2	2	3	3	10	2	0
XP_005180011.1	known	Ecdysozoa	1	1	3	1	2	5	1	0	1	0	0	0	0
XP_005188500.1	known	Protostomia	1	1	9	0	4	13	0	2	0	2	0	0	0
XP_005189940.1	known	Protostomia	1	1	9	1	5	17	3	2	0	2	0	0	0
XP_005189896.1	known	Endopterygota	1	0	0	0	0	3	0	0	0	0	0	0	0
XP_005184036.1	known	Schizophora	1	1	1	0	0	0	0	0	0	0	0	0	0
XP_005182768.1	known	Metazoa	1	1	9	1	5	16	3	5	9	4	10	3	0
XP_005180130.1	known	Metazoa	1	0	0	0	0	0	0	0	0	0	0	1	0
XP_005186551.1	known	Metazoa	1	1	9	1	5	17	2	5	9	4	10	1	0
XP_005175546.1	known	Metazoa	1	1	9	0	4	16	2	1	0	5	11	4	0
XP_005189592.1	known	Opisthokont	1	1	9	1	5	17	3	5	9	5	11	4	4
XP_005185134.1	known	Protostomia	1	1	3	0	4	13	0	4	0	2	0	0	0
XP_005175692.1	known	Muscidae	1	0	0	0	0	0	0	0	0	0	0	0	0
XP_005179277.1	known	Bilateria	1	1	9	1	4	7	1	2	0	1	4	0	0
XP_005184718.1	known	Bilateria	1	0	9	0	3	7	2	0	0	0	1	0	0
XP_005186345.1	known	Opisthokont	1	1	9	1	5	16	3	5	10	5	11	4	4
XP_005177345.1	known	Metazoa	1	1	9	0	5	17	3	5	5	4	9	4	0
XP_005176351.1	known	Opisthokont	1	1	9	1	5	17	3	5	10	4	11	4	3
XP_005184572.1	known	Opisthokont	1	1	9	0	4	17	3	2	0	3	3	3	1
XP_005175790.1	known	Opisthokont	1	1	9	0	5	17	2	3	9	2	9	1	4
XP_005176749.1	known	Metazoa	1	0	1	0	0	3	0	0	2	2	1	4	0
XP_005188381.1	known	Opisthokont	1	1	8	0	2	7	2	3	4	3	3	3	1
XP_005190728.1	known	Opisthokont	1	1	9	0	5	17	3	4	10	5	11	4	4
XP_005182351.1	known	Schizophora	1	0	1	0	0	0	0	0	0	0	0	0	0
